,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,codesum,sunrise
156,10,2012-06-05,96.0,72.0,84.0,0.0,69.0,73.0,0.0,19.0,0.0,1.71,29.75,29.79,4.9,26.0,9.8,2012,6,5,1925,TSRA BR,0525
157,10,2012-06-06,92.0,73.0,83.0,0.0,70.0,73.0,0.0,18.0,0.0,0.69,29.81,29.85,7.8,23.0,12.2,2012,6,6,1926,TSRA BR,0525
158,10,2012-06-07,85.0,74.0,80.0,4.0,72.0,74.0,0.0,15.0,0.0,1.45,29.9,29.93,2.8,10.0,5.9,2012,6,7,1926,TSRA RA BR,0525
159,10,2012-06-08,82.0,74.0,78.0,2.0,68.0,71.0,0.0,13.0,0.0,0.01,29.93,29.97,9.2,5.0,10.1,2012,6,8,1927,RA,0525
160,10,2012-06-09,85.0,74.0,80.0,4.0,71.0,73.0,0.0,15.0,0.0,3.47,29.97,30.0,8.2,11.0,9.2,2012,6,9,1927,TSRA RA FG BR,0525
161,10,2012-06-10,89.0,76.0,83.0,3.0,74.0,75.0,0.0,18.0,0.0,0.6,30.02,30.06,5.4,15.0,6.5,2012,6,10,1927,TS TSRA RA,0525
162,10,2012-06-11,94.0,75.0,85.0,3.0,71.0,75.0,0.0,20.0,0.0,0.51,30.06,30.09,6.1,15.0,8.2,2012,6,11,1928,TS BR,0525
163,10,2012-06-12,95.0,74.0,85.0,3.0,71.0,74.0,0.0,20.0,0.0,0.47,29.98,30.0,6.8,19.0,9.4,2012,6,12,1928,TSRA,0525
164,10,2012-06-13,96.0,76.0,86.0,3.0,71.0,75.0,0.0,21.0,0.0,0.17476624857468626,29.88,29.9,2.2,23.0,6.2,2012,6,13,1929,TS,0525
165,10,2012-06-14,94.0,72.0,73.11295034079845,4.0,71.0,74.0,1.9980525803310614,10.111002921129504,0.0,1.96,29.93,29.98,6.2,5.0,8.1,2012,6,14,1929,RA BR,0525
166,10,2012-06-15,83.0,76.0,80.0,8.0,65.0,70.0,0.0,15.0,0.0,0.17476624857468626,30.03,30.05,11.7,5.0,11.9,2012,6,15,1929, ,0525
167,10,2012-06-16,86.0,76.0,81.0,8.0,66.0,71.0,0.0,16.0,0.0,0.0,30.06,30.09,12.4,5.0,12.6,2012,6,16,1930, ,0525
168,10,2012-06-17,85.0,73.0,79.0,2.0,64.0,69.0,0.0,14.0,0.0,0.0,30.03,30.06,7.4,4.0,8.5,2012,6,17,1930, ,0525
169,10,2012-06-18,87.0,75.0,81.0,2.0,62.0,69.0,0.0,16.0,0.0,0.0,30.02,30.05,5.8,7.0,6.5,2012,6,18,1930, ,0525
170,10,2012-06-19,88.0,73.0,81.0,2.0,65.0,71.0,0.0,16.0,0.0,0.0,30.08,30.1,6.9,8.0,7.3,2012,6,19,1931, ,0525
171,10,2012-06-20,87.0,78.0,83.0,3.0,67.0,72.0,0.0,18.0,0.0,0.01,30.05,30.07,11.2,8.0,11.4,2012,6,20,1931,RA,0525
172,10,2012-06-21,87.0,78.0,83.0,3.0,68.0,73.0,0.0,18.0,0.0,0.0,29.98,29.98,9.3,9.0,9.5,2012,6,21,1931, ,0526
173,10,2012-06-22,88.0,78.0,83.0,3.0,73.0,75.0,0.0,18.0,0.0,0.03,29.89,29.91,6.0,11.0,6.9,2012,6,22,1931,RA,0526
174,10,2012-06-23,90.0,78.0,84.0,3.0,73.0,76.0,0.0,19.0,0.0,0.01,29.9,29.93,4.3,16.0,6.4,2012,6,23,1932, ,0526
175,10,2012-06-24,83.0,75.0,79.0,4.0,73.0,75.0,0.0,14.0,0.0,1.07,29.9,29.9,11.0,13.0,11.7,2012,6,24,1932,RA BR,0526
176,10,2012-06-25,90.0,75.0,83.0,4.0,74.0,76.0,0.0,18.0,0.0,4.65,29.69,29.7,11.3,14.0,13.2,2012,6,25,1932,RA BR,0527
177,10,2012-06-26,85.0,75.0,80.0,4.0,74.0,76.0,0.0,15.0,0.0,4.84,29.59,29.61,8.1,8.0,12.4,2012,6,26,1932,TSRA RA FG BR,0527
178,10,2012-06-27,85.0,72.0,79.0,3.0,65.0,69.0,0.0,14.0,0.0,0.17476624857468626,29.8,29.86,10.8,36.0,12.5,2012,6,27,1932,RA,0527
179,10,2012-06-28,92.0,68.0,80.0,1.0,61.0,68.0,0.0,15.0,0.0,0.0,30.01,30.04,3.0,16.0,5.7,2012,6,28,1932, ,0528
180,10,2012-06-29,97.0,73.0,85.0,3.0,67.0,73.0,0.0,20.0,0.0,0.0,29.95,29.96,8.9,25.0,9.5,2012,6,29,1932, ,0528
181,10,2012-06-30,98.0,76.0,87.0,1.0,72.0,77.0,0.0,22.0,0.0,0.0,29.9,29.92,9.4,24.0,9.6,2012,6,30,1932, ,0528
182,10,2012-07-01,97.0,78.0,88.0,3.0,72.0,76.0,0.0,23.0,0.0,0.17476624857468626,29.95,29.99,7.1,23.0,9.2,2012,7,1,1932,TSRA,0529
183,10,2012-07-02,96.0,77.0,87.0,2.0,70.0,74.0,0.0,22.0,0.0,0.17476624857468626,30.01,30.04,1.9,3.0,5.5,2012,7,2,1932, ,0529
184,10,2012-07-03,98.0,76.0,87.0,3.0,70.0,75.0,0.0,22.0,0.0,0.0,29.99,30.02,4.0,22.0,5.8,2012,7,3,1932,TS,0529
185,10,2012-07-04,96.0,78.0,87.0,3.0,71.0,75.0,0.0,22.0,0.0,0.77,30.02,30.03,4.1,22.0,6.6,2012,7,4,1932,TS RA,0530
186,10,2012-07-05,96.0,76.0,86.0,3.0,70.0,75.0,0.0,21.0,0.0,0.0,29.98,30.01,5.5,23.0,6.5,2012,7,5,1932, ,0530
187,10,2012-07-06,97.0,79.0,88.0,3.0,70.0,75.0,0.0,23.0,0.0,0.0,29.98,30.0,5.5,22.0,6.8,2012,7,6,1932, ,0531
188,10,2012-07-07,96.0,75.0,86.0,3.0,69.0,75.0,0.0,21.0,0.0,0.45,30.03,30.06,3.6,17.0,6.3,2012,7,7,1932,TS,0531
189,10,2012-07-08,97.0,79.0,88.0,3.0,71.0,76.0,0.0,23.0,0.0,0.0,30.03,30.05,3.9,19.0,6.6,2012,7,8,1932, ,0532
190,10,2012-07-09,98.0,79.0,89.0,3.0,71.0,76.0,0.0,24.0,0.0,0.0,29.98,30.0,5.9,20.0,8.3,2012,7,9,1932, ,0532
191,10,2012-07-10,97.0,79.0,88.0,3.0,71.0,75.0,0.0,23.0,0.0,0.17476624857468626,29.98,30.0,5.0,18.0,6.7,2012,7,10,1931,TS,0533
192,10,2012-07-11,94.0,78.0,86.0,3.0,69.0,74.0,0.0,21.0,0.0,0.18,30.0,30.03,1.7,18.0,5.3,2012,7,11,1931, ,0533
193,10,2012-07-12,93.0,80.0,87.0,3.0,72.0,76.0,0.0,22.0,0.0,0.17476624857468626,30.0,30.02,7.7,10.0,8.7,2012,7,12,1931, ,0534
194,10,2012-07-13,93.0,81.0,87.0,3.0,71.0,76.0,0.0,22.0,0.0,0.17476624857468626,30.03,30.06,10.9,13.0,11.2,2012,7,13,1931,RA,0534
195,10,2012-07-14,93.0,81.0,87.0,3.0,71.0,76.0,0.0,22.0,0.0,0.17476624857468626,30.07,30.1,10.5,11.0,10.6,2012,7,14,1930,RA,0535
196,10,2012-07-15,91.0,78.0,85.0,3.0,71.0,75.0,0.0,20.0,0.0,0.1,30.07,30.09,4.2,11.0,6.6,2012,7,15,1930,RA,0535
197,10,2012-07-16,89.0,79.0,84.0,2.0,72.0,75.0,0.0,19.0,0.0,0.18,30.01,30.02,2.6,13.0,5.7,2012,7,16,1930,TS,0536
198,10,2012-07-17,91.0,75.0,83.0,3.0,70.0,74.0,0.0,18.0,0.0,0.75,29.95,29.98,1.6,22.0,3.9,2012,7,17,1929,RA,0536
199,10,2012-07-18,90.0,75.0,83.0,3.0,72.0,74.0,0.0,18.0,0.0,0.21,30.01,30.05,5.9,21.0,6.6,2012,7,18,1929,TS TSRA RA,0537
200,10,2012-07-19,89.0,77.0,83.0,3.0,73.0,75.0,0.0,18.0,0.0,0.08,30.08,30.11,7.0,21.0,7.9,2012,7,19,1929,TS,0537
201,10,2012-07-20,97.0,78.0,88.0,3.0,71.0,76.0,0.0,23.0,0.0,0.0,30.05,30.07,8.2,21.0,9.0,2012,7,20,1928, ,0538
202,10,2012-07-21,97.0,78.0,88.0,3.0,72.0,76.0,0.0,23.0,0.0,0.0,30.06,30.08,5.8,15.0,7.2,2012,7,21,1928,TS,0539
203,10,2012-07-22,96.0,81.0,89.0,3.0,72.0,76.0,0.0,24.0,0.0,0.0,30.1,30.14,7.4,13.0,8.8,2012,7,22,1927, ,0539
204,10,2012-07-23,94.0,79.0,87.0,3.0,71.0,75.0,0.0,22.0,0.0,0.21,30.13,30.14,6.8,16.0,8.4,2012,7,23,1927,TS,0540
205,10,2012-07-24,94.0,76.0,85.0,3.0,70.0,75.0,0.0,20.0,0.0,0.02,30.05,30.06,8.1,21.0,8.9,2012,7,24,1926,RA,0540
206,10,2012-07-25,98.0,78.0,88.0,3.0,72.0,76.0,0.0,23.0,0.0,0.0,29.95,29.97,5.3,21.0,7.4,2012,7,25,1926, ,0541
207,10,2012-07-26,98.0,81.0,90.0,1.0,73.0,77.0,0.0,25.0,0.0,0.0,29.94,29.96,8.1,22.0,9.1,2012,7,26,1925, ,0542
208,10,2012-07-27,98.0,79.0,89.0,3.0,71.0,76.0,0.0,24.0,0.0,0.0,29.98,30.01,7.3,24.0,8.6,2012,7,27,1924, ,0542
209,10,2012-07-28,96.0,80.0,88.0,3.0,73.0,77.0,0.0,23.0,0.0,0.32,30.01,30.03,4.5,22.0,6.1,2012,7,28,1924,TSRA,0543
210,10,2012-07-29,95.0,80.0,88.0,3.0,73.0,77.0,0.0,23.0,0.0,0.01,29.99,30.0,6.2,21.0,7.6,2012,7,29,1923,TSRA RA,0543
211,10,2012-07-30,92.0,77.0,85.0,3.0,73.0,75.0,0.0,20.0,0.0,0.08,29.96,29.98,8.0,21.0,9.2,2012,7,30,1923,TS TSRA RA,0544
212,10,2012-07-31,94.0,76.0,85.0,3.0,72.0,75.0,0.0,20.0,0.0,0.01,29.94,29.96,7.6,23.0,8.6,2012,7,31,1922,RA,0545
213,10,2012-08-01,94.0,77.0,73.11295034079845,4.0,73.0,76.0,1.9980525803310614,10.111002921129504,0.0,1.96,29.91,29.94,6.8,24.0,7.1,2012,8,1,1921,TS RA,0545
214,10,2012-08-02,96.0,76.0,86.0,3.0,72.0,76.0,0.0,21.0,0.0,0.98,29.91,29.94,5.8,21.0,6.5,2012,8,2,1920,TS TSRA BR HZ,0546
215,10,2012-08-03,94.0,75.0,85.0,3.0,71.0,75.0,0.0,20.0,0.0,0.0,29.96,30.0,4.5,15.0,6.0,2012,8,3,1920, ,0546
216,10,2012-08-04,90.0,77.0,84.0,4.0,73.0,76.0,0.0,19.0,0.0,0.72,30.03,30.06,8.5,7.0,9.1,2012,8,4,1919,RA,0547
217,10,2012-08-05,90.0,77.0,84.0,3.0,74.0,76.0,0.0,19.0,0.0,0.41,30.05,30.08,7.9,13.0,9.7,2012,8,5,1918,TSRA RA,0548
218,10,2012-08-06,91.0,80.0,86.0,3.0,74.0,77.0,0.0,21.0,0.0,0.02,30.04,30.05,6.5,15.0,7.5,2012,8,6,1917,TSRA,0548
219,10,2012-08-07,92.0,77.0,85.0,3.0,72.0,75.0,0.0,20.0,0.0,0.69,30.0,30.01,5.2,18.0,7.4,2012,8,7,1917,TSRA RA,0549
220,10,2012-08-08,92.0,78.0,85.0,3.0,73.0,76.0,0.0,20.0,0.0,0.51,29.99,30.0,4.6,22.0,6.0,2012,8,8,1916,TS TSRA,0549
221,10,2012-08-09,95.0,78.0,87.0,3.0,72.0,76.0,0.0,22.0,0.0,0.12,29.95,29.98,7.1,21.0,8.2,2012,8,9,1915,TS,0550
222,10,2012-08-10,96.0,78.0,87.0,3.0,71.0,75.0,0.0,22.0,0.0,0.0,29.91,29.94,6.3,21.0,8.1,2012,8,10,1914, ,0551
223,10,2012-08-11,95.0,78.0,87.0,3.0,71.0,75.0,0.0,22.0,0.0,0.03,29.92,29.95,6.1,18.0,7.4,2012,8,11,1913,TS RA,0551
224,10,2012-08-12,92.0,77.0,85.0,3.0,72.0,75.0,0.0,20.0,0.0,1.01,29.96,29.99,4.5,21.0,7.4,2012,8,12,1912,TSRA,0552
225,10,2012-08-13,94.0,78.0,86.0,3.0,71.0,76.0,0.0,21.0,0.0,0.0,29.99,30.01,5.4,20.0,6.5,2012,8,13,1911, ,0552
226,10,2012-08-14,92.0,74.0,83.0,3.0,70.0,75.0,0.0,18.0,0.0,0.17476624857468626,29.97,30.0,3.9,20.0,5.1,2012,8,14,1910,TS,0553
227,10,2012-08-15,93.0,78.0,86.0,3.0,72.0,76.0,0.0,21.0,0.0,0.01,29.97,30.0,4.3,23.0,7.5,2012,8,15,1909,TS,0554
228,10,2012-08-16,93.0,76.0,85.0,3.0,72.0,76.0,0.0,20.0,0.0,0.17476624857468626,29.99,30.02,3.3,20.0,8.2,2012,8,16,1908,TS,0554
229,10,2012-08-17,91.0,73.0,82.0,4.0,72.0,74.0,0.0,17.0,0.0,2.81,29.96,29.96,6.0,22.0,7.3,2012,8,17,1907,TSRA FG+,0555
230,10,2012-08-18,93.0,78.0,86.0,3.0,71.0,76.0,0.0,21.0,0.0,0.0,29.88,29.91,6.9,24.0,7.7,2012,8,18,1906, ,0555
231,10,2012-08-19,91.0,76.0,84.0,4.0,73.0,75.0,0.0,19.0,0.0,1.08,29.9,29.92,8.0,21.0,8.3,2012,8,19,1905,TS TSRA RA,0556
232,10,2012-08-20,89.0,75.0,82.0,4.0,72.0,74.0,0.0,17.0,0.0,3.91,29.93,29.94,3.5,19.0,8.2,2012,8,20,1904,TSRA RA BR,0556
233,10,2012-08-21,81.0,72.0,77.0,1.0,70.0,72.0,0.0,12.0,0.0,0.51,29.98,30.01,3.6,22.0,6.0,2012,8,21,1903,TSRA RA BR,0557
234,10,2012-08-22,84.0,73.0,79.0,3.0,71.0,73.0,0.0,14.0,0.0,0.13,30.01,30.04,4.9,20.0,5.9,2012,8,22,1902,TSRA,0558
235,10,2012-08-23,87.0,73.0,80.0,1.0,69.0,73.0,0.0,15.0,0.0,0.17476624857468626,30.03,30.06,3.9,27.0,6.3,2012,8,23,1860,RA BR,0558
236,10,2012-08-24,89.0,69.0,79.0,2.0,67.0,71.0,0.0,14.0,0.0,0.0,30.03,30.06,3.3,2.0,5.0,2012,8,24,1859, ,0559
237,10,2012-08-25,87.0,77.0,82.0,3.0,69.0,73.0,0.0,17.0,0.0,0.0,30.03,30.06,10.0,4.0,10.2,2012,8,25,1858, ,0559
238,10,2012-08-26,87.0,75.0,81.0,8.0,71.0,75.0,0.0,16.0,0.0,0.04,29.99,30.01,15.0,4.0,15.1,2012,8,26,1857,RA,0560
239,10,2012-08-27,83.0,77.0,80.0,4.0,75.0,76.0,0.0,15.0,0.0,0.73,29.9,29.92,11.7,10.0,12.7,2012,8,27,1855,RA BR,0601
240,10,2012-08-28,92.0,75.0,84.0,3.0,74.0,76.0,0.0,19.0,0.0,0.62,29.91,29.94,10.4,16.0,10.8,2012,8,28,1854,TS TSRA RA BR,0601
241,10,2012-08-29,88.0,77.0,83.0,4.0,74.0,76.0,0.0,18.0,0.0,1.09,29.93,29.97,4.9,16.0,6.8,2012,8,29,1853,TS BR,0602
242,10,2012-08-30,92.0,77.0,85.0,3.0,74.0,77.0,0.0,20.0,0.0,0.22,30.04,30.05,5.1,11.0,5.7,2012,8,30,1852,TSRA RA SQ,0602
243,10,2012-08-31,91.0,80.0,86.0,2.0,75.0,78.0,0.0,21.0,0.0,0.0,30.12,30.16,4.3,8.0,5.3,2012,8,31,1851,BR,0603
244,10,2012-09-01,93.0,78.0,86.0,2.0,73.0,77.0,0.0,21.0,0.0,0.0,30.11,30.12,3.2,11.0,4.6,2012,9,1,1850,BR,0603
245,10,2012-09-02,93.0,77.0,85.0,3.0,72.0,75.0,0.0,20.0,0.0,0.0,30.03,30.04,5.2,17.0,6.8,2012,9,2,1848, ,0604
246,10,2012-09-03,94.0,78.0,86.0,3.0,69.0,74.0,0.0,21.0,0.0,0.0,29.99,30.01,6.5,17.0,7.8,2012,9,3,1847,TS,0604
247,10,2012-09-04,93.0,78.0,86.0,3.0,70.0,75.0,0.0,21.0,0.0,0.0,29.96,29.98,5.4,18.0,7.7,2012,9,4,1846, ,0605
248,10,2012-09-05,94.0,78.0,86.0,3.0,71.0,76.0,0.0,21.0,0.0,0.0,29.91,29.94,5.6,16.0,6.5,2012,9,5,1845, ,0606
249,10,2012-09-06,92.0,76.0,84.0,3.0,72.0,75.0,0.0,19.0,0.0,0.1,29.95,29.96,3.6,19.0,6.3,2012,9,6,1844,RA,0606
250,10,2012-09-07,93.0,77.0,85.0,3.0,72.0,75.0,0.0,20.0,0.0,0.06,29.91,29.93,4.8,21.0,6.4,2012,9,7,1842, ,0607
251,10,2012-09-08,93.0,77.0,85.0,3.0,72.0,76.0,0.0,20.0,0.0,0.07,29.84,29.87,8.3,21.0,8.9,2012,9,8,1841,TSRA RA,0607
252,10,2012-09-09,91.0,78.0,85.0,3.0,72.0,75.0,0.0,20.0,0.0,0.08,29.83,29.86,5.4,28.0,8.8,2012,9,9,1840,TSRA RA,0608
253,10,2012-09-10,87.0,76.0,82.0,3.0,66.0,71.0,0.0,17.0,0.0,0.0,29.98,30.01,9.3,3.0,10.2,2012,9,10,1839, ,0608
254,10,2012-09-11,88.0,78.0,83.0,3.0,63.0,70.0,0.0,18.0,0.0,0.0,30.09,30.13,10.4,7.0,10.7,2012,9,11,1837, ,0609
255,10,2012-09-12,87.0,76.0,82.0,3.0,69.0,73.0,0.0,17.0,0.0,0.16,30.14,30.16,11.1,5.0,11.7,2012,9,12,1836,RA,0609
256,10,2012-09-13,84.0,72.0,78.0,4.0,72.0,74.0,0.0,13.0,0.0,0.62,30.11,30.13,7.9,3.0,8.8,2012,9,13,1835,RA BR,0610
257,10,2012-09-14,86.0,74.0,80.0,2.0,73.0,75.0,0.0,15.0,0.0,0.42,30.07,30.09,7.4,5.0,9.4,2012,9,14,1834,TS RA,0610
258,10,2012-09-15,85.0,76.0,81.0,2.0,73.0,75.0,0.0,16.0,0.0,0.09,30.06,30.08,6.4,5.0,6.9,2012,9,15,1832,RA,0611
259,10,2012-09-16,87.0,76.0,82.0,2.0,72.0,75.0,0.0,17.0,0.0,0.03,30.03,30.05,5.1,11.0,5.8,2012,9,16,1831, ,0612
260,10,2012-09-17,88.0,76.0,82.0,3.0,72.0,75.0,0.0,17.0,0.0,0.12,29.96,29.97,8.4,15.0,9.1,2012,9,17,1830,RA,0612
261,10,2012-09-18,81.0,74.0,78.0,4.0,74.0,75.0,0.0,13.0,0.0,0.47,29.85,29.87,9.6,20.0,10.3,2012,9,18,1829,TSRA RA BR,0613
262,10,2012-09-19,88.0,74.0,81.0,1.0,72.0,74.0,0.0,16.0,0.0,0.0,29.92,29.96,0.6,20.0,5.4,2012,9,19,1827, ,0613
263,10,2012-09-20,85.0,75.0,80.0,4.0,73.0,75.0,0.0,15.0,0.0,0.93,29.99,30.02,6.3,6.0,7.4,2012,9,20,1826,RA BR,0614
264,10,2012-09-21,84.0,74.0,79.0,2.0,73.0,75.0,0.0,14.0,0.0,0.06,29.98,30.0,4.8,4.0,6.7,2012,9,21,1825,RA,0614
265,10,2012-09-22,89.0,76.0,83.0,2.0,72.0,75.0,0.0,18.0,0.0,0.0,29.98,30.01,2.6,9.0,5.1,2012,9,22,1824, ,0615
266,10,2012-09-23,91.0,71.0,81.0,1.0,65.0,71.0,0.0,16.0,0.0,0.0,30.01,30.05,5.3,32.0,6.8,2012,9,23,1822, ,0615
267,10,2012-09-24,87.0,66.0,77.0,2.0,57.0,65.0,0.0,12.0,0.0,0.17476624857468626,30.06,30.08,4.8,2.0,6.6,2012,9,24,1821, ,0616
268,10,2012-09-25,84.0,77.0,81.0,8.0,67.0,72.0,0.0,16.0,0.0,0.17476624857468626,30.09,30.11,12.9,5.0,13.1,2012,9,25,1820, ,0617
269,10,2012-09-26,89.0,73.0,81.0,2.0,72.0,75.0,0.0,16.0,0.0,0.22,30.09,30.11,4.9,4.0,7.3,2012,9,26,1819,RA,0617
270,10,2012-09-27,89.0,76.0,83.0,2.0,73.0,75.0,0.0,18.0,0.0,0.14,30.07,30.1,5.5,5.0,6.3,2012,9,27,1817, ,0618
271,10,2012-09-28,89.0,74.0,82.0,2.0,72.0,75.0,0.0,17.0,0.0,0.0,30.01,30.04,5.4,4.0,6.8,2012,9,28,1816, ,0618
272,10,2012-09-29,90.0,73.0,82.0,2.0,70.0,74.0,0.0,17.0,0.0,0.0,29.92,29.94,1.4,5.0,4.6,2012,9,29,1815, ,0619
273,10,2012-09-30,89.0,77.0,83.0,3.0,74.0,76.0,0.0,18.0,0.0,0.21,29.82,29.83,4.5,18.0,6.4,2012,9,30,1814,TS TSRA,0619
274,10,2012-10-01,91.0,75.0,83.0,3.0,75.0,77.0,0.0,18.0,0.0,0.08,29.74,29.76,7.4,18.0,8.0,2012,10,1,1812,TSRA BR,0620
275,10,2012-10-02,90.0,78.0,84.0,3.0,73.0,76.0,0.0,19.0,0.0,0.17476624857468626,29.82,29.87,10.9,20.0,11.3,2012,10,2,1811,RA,0621
276,10,2012-10-03,85.0,76.0,81.0,2.0,73.0,75.0,0.0,16.0,0.0,0.01,30.06,30.1,0.3,1.0,4.0,2012,10,3,1810,BR,0621
277,10,2012-10-04,91.0,74.0,83.0,2.0,74.0,76.0,0.0,18.0,0.0,0.52,30.14,30.17,0.5,1.0,4.8,2012,10,4,1809,RA BR,0622
278,10,2012-10-05,88.0,76.0,82.0,2.0,75.0,77.0,0.0,17.0,0.0,0.01,30.06,30.06,3.7,5.0,5.3,2012,10,5,1808,RA BR,0622
279,10,2012-10-06,87.0,76.0,82.0,2.0,74.0,76.0,0.0,17.0,0.0,0.06,29.93,29.95,2.9,5.0,5.4,2012,10,6,1806,TS,0623
280,10,2012-10-07,90.0,74.0,82.0,2.0,72.0,75.0,0.0,17.0,0.0,0.0,29.93,29.96,2.7,13.0,5.0,2012,10,7,1805,TS,0624
281,10,2012-10-08,86.0,71.0,79.0,4.0,73.0,75.0,0.0,14.0,0.0,1.09,29.96,29.99,1.8,1.0,6.0,2012,10,8,1804,TS BR,0624
282,10,2012-10-09,71.0,63.0,67.0,2.0,64.0,65.0,0.0,2.0,0.0,0.0,30.03,30.07,9.0,1.0,9.4,2012,10,9,1803,BR HZ,0625
283,10,2012-10-10,81.0,60.0,71.0,4.0,63.0,65.0,0.0,6.0,0.0,0.0,30.07,30.1,2.0,35.0,4.7,2012,10,10,1802,FG+ FG BR,0625
284,10,2012-10-11,82.0,67.0,75.0,2.0,63.0,67.0,0.0,10.0,0.0,0.0,30.14,30.18,6.9,1.0,7.9,2012,10,11,1801, ,0626
285,10,2012-10-12,83.0,67.0,75.0,2.0,63.0,68.0,0.0,10.0,0.0,0.0,30.15,30.18,4.7,2.0,6.7,2012,10,12,1759, ,0627
286,10,2012-10-13,84.0,73.0,79.0,2.0,67.0,71.0,0.0,14.0,0.0,0.17476624857468626,30.17,30.19,9.7,5.0,9.9,2012,10,13,1758, ,0627
287,10,2012-10-14,86.0,71.0,79.0,2.0,70.0,73.0,0.0,14.0,0.0,0.01,30.08,30.09,5.9,8.0,7.2,2012,10,14,1757,RA,0628
288,10,2012-10-15,86.0,71.0,79.0,1.0,69.0,72.0,0.0,14.0,0.0,0.0,29.88,29.9,3.1,28.0,3.4,2012,10,15,1756, ,0629
289,10,2012-10-16,79.0,66.0,73.0,3.0,58.0,64.0,0.0,8.0,0.0,0.0,29.85,29.88,10.6,1.0,11.6,2012,10,16,1755, ,0629
290,10,2012-10-17,79.0,66.0,73.0,2.0,64.0,67.0,0.0,8.0,0.0,0.0,29.85,29.88,4.2,4.0,6.9,2012,10,17,1754, ,0630
291,10,2012-10-18,88.0,69.0,79.0,1.0,68.0,71.0,0.0,14.0,0.0,0.0,29.81,29.84,4.7,19.0,6.8,2012,10,18,1753,FG BR,0631
292,10,2012-10-19,81.0,68.0,75.0,1.0,64.0,68.0,0.0,10.0,0.0,0.0,29.81,29.84,0.8,31.0,5.3,2012,10,19,1752, ,0631
293,10,2012-10-20,82.0,60.0,71.0,4.0,50.0,59.0,0.0,6.0,0.0,0.0,29.86,29.91,6.8,29.0,7.1,2012,10,20,1751, ,0632
294,10,2012-10-21,79.0,60.0,70.0,2.0,55.0,61.0,0.0,5.0,0.0,0.0,30.01,30.05,6.6,1.0,8.1,2012,10,21,1750, ,0633
295,10,2012-10-22,79.0,66.0,73.0,2.0,63.0,66.0,0.0,8.0,0.0,0.0,30.08,30.11,9.8,2.0,10.7,2012,10,22,1749, ,0633
296,10,2012-10-23,82.0,65.0,74.0,2.0,65.0,68.0,0.0,9.0,0.0,0.17476624857468626,30.06,30.08,7.9,3.0,9.4,2012,10,23,1748, ,0634
297,10,2012-10-24,84.0,67.0,76.0,2.0,68.0,70.0,0.0,11.0,0.0,0.0,30.02,30.04,7.8,4.0,9.7,2012,10,24,1747, ,0635
298,10,2012-10-25,84.0,71.0,78.0,2.0,71.0,73.0,0.0,13.0,0.0,0.0,29.93,29.94,9.9,5.0,11.4,2012,10,25,1746, ,0636
299,10,2012-10-26,78.0,72.0,75.0,7.0,68.0,71.0,0.0,10.0,0.0,0.01,29.77,29.78,20.4,1.0,20.9,2012,10,26,1745, ,0636
300,10,2012-10-27,74.0,67.0,71.0,4.0,63.0,66.0,0.0,6.0,0.0,0.0,29.6,29.62,17.4,33.0,17.9,2012,10,27,1744, ,0637
301,10,2012-10-28,77.0,58.0,68.0,16.0,56.0,60.0,0.0,3.0,0.0,0.0,29.65,29.69,11.6,29.0,12.0,2012,10,28,1743, ,0638
302,10,2012-10-29,67.0,49.0,58.0,7.0,38.0,48.0,7.0,0.0,0.0,0.0,29.73,29.76,12.1,29.0,12.7,2012,10,29,1742, ,0639
303,10,2012-10-30,66.0,44.0,55.0,6.0,29.0,43.0,10.0,0.0,0.0,0.0,29.77,29.81,13.1,26.0,13.3,2012,10,30,1741, ,0639
304,10,2012-10-31,72.0,47.0,60.0,7.0,38.0,49.0,5.0,0.0,0.0,0.0,29.91,29.94,10.3,26.0,10.7,2012,10,31,1741, ,0640
305,10,2012-11-01,75.0,54.0,65.0,7.0,46.0,54.0,0.0,0.0,0.0,0.0,29.93,29.96,7.5,27.0,8.2,2012,11,1,1740, ,0641
306,10,2012-11-02,78.0,49.0,64.0,4.0,44.0,53.0,1.0,0.0,0.0,0.0,29.99,30.02,4.5,24.0,5.8,2012,11,2,1739, ,0642
307,10,2012-11-03,83.0,58.0,71.0,2.0,57.0,62.0,0.0,6.0,0.0,0.0,30.04,30.07,1.9,18.0,4.0,2012,11,3,1738,FG BR,0642
308,10,2012-11-04,84.0,60.0,72.0,4.0,60.0,64.0,0.0,7.0,0.0,0.0,30.01,30.03,5.9,22.0,6.9,2012,11,4,1737,FG BR,0643
309,10,2012-11-05,75.0,61.0,68.0,4.0,56.0,60.0,0.0,3.0,0.0,0.0,29.95,29.97,5.0,36.0,7.6,2012,11,5,1737,BR,0644
310,10,2012-11-06,73.0,56.0,65.0,3.0,55.0,58.0,0.0,0.0,0.0,0.18,29.88,29.88,4.0,1.0,6.2,2012,11,6,1736,RA BR,0645
311,10,2012-11-07,64.0,47.0,56.0,7.0,43.0,50.0,9.0,0.0,0.0,0.0,29.88,29.93,7.8,32.0,8.3,2012,11,7,1735,RA,0646
312,10,2012-11-08,65.0,48.0,57.0,4.0,43.0,49.0,8.0,0.0,0.0,0.0,30.1,30.11,6.4,33.0,7.5,2012,11,8,1735, ,0646
