,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
177,16,2012-06-26,72.0,59.0,66.0,57.0,60.0,0.0,1.0,0.01,29.45,29.55,6.7,30.0,7.8,2012,6,26,RA VCTS,-,-
178,16,2012-06-27,76.0,58.0,67.0,54.0,60.0,0.0,2.0,0.0,29.49,29.61,8.8,28.0,9.2,2012,6,27,RA,-,-
179,16,2012-06-28,82.0,62.0,72.0,57.0,62.0,0.0,7.0,0.0,29.59,29.69,2.6,26.0,5.8,2012,6,28, ,-,-
180,16,2012-06-29,88.0,64.0,76.0,62.0,67.0,0.0,11.0,0.16,29.5,29.6,2.3,22.0,5.3,2012,6,29,RA BR,-,-
181,16,2012-06-30,88.0,60.0,74.0,56.0,65.0,0.0,9.0,0.0,29.54,29.64,7.3,26.0,7.6,2012,6,30, ,-,-
182,16,2012-07-01,90.0,64.0,77.0,61.0,67.0,0.0,12.0,0.0,29.62,29.74,4.3,28.0,6.1,2012,7,1, ,-,-
183,16,2012-07-02,82.0,64.0,73.0,61.0,65.0,0.0,8.0,0.31,29.72,29.82,2.5,29.0,5.5,2012,7,2, ,-,-
184,16,2012-07-03,83.0,64.0,74.0,57.0,63.0,0.0,9.0,0.0,29.75,29.85,3.3,31.0,6.8,2012,7,3, ,-,-
185,16,2012-07-04,85.0,65.0,75.0,67.0,70.0,0.0,10.0,0.22,29.64,29.72,2.0,18.0,4.0,2012,7,4,RA BR,-,-
186,16,2012-07-05,82.0,65.0,74.0,64.0,68.0,0.0,9.0,0.0,29.62,29.73,4.2,34.0,5.7,2012,7,5, ,-,-
187,16,2012-07-06,83.0,63.0,73.0,64.0,68.0,0.0,8.0,0.0,29.74,29.84,1.7,14.0,3.3,2012,7,6, ,-,-
188,16,2012-07-07,82.0,69.0,76.0,67.0,70.0,0.0,11.0,0.79,29.65,29.74,5.7,28.0,6.2,2012,7,7,RA,-,-
189,16,2012-07-08,87.0,63.0,75.0,59.0,66.0,0.0,10.0,0.0,29.67,29.78,5.7,32.0,6.5,2012,7,8, ,-,-
190,16,2012-07-09,82.0,58.0,70.0,53.0,60.0,0.0,5.0,0.0,29.79,29.9,5.1,32.0,5.6,2012,7,9, ,-,-
191,16,2012-07-10,83.0,52.0,68.0,52.0,59.0,0.0,3.0,0.0,29.9,30.01,0.4,9.0,4.1,2012,7,10, ,-,-
192,16,2012-07-11,82.0,58.0,70.0,58.0,63.0,0.0,5.0,0.0,30.02,30.13,2.5,13.0,4.8,2012,7,11, ,-,-
193,16,2012-07-12,82.0,59.0,71.0,60.0,65.0,0.0,6.0,0.0,30.03,30.13,4.6,17.0,5.9,2012,7,12, ,-,-
194,16,2012-07-13,89.0,67.0,78.0,62.0,68.0,0.0,13.0,0.0,30.02,30.12,5.3,21.0,6.4,2012,7,13, ,-,-
195,16,2012-07-14,91.0,70.0,81.0,64.0,69.0,0.0,16.0,0.0,29.98,30.07,4.2,27.0,5.0,2012,7,14, ,-,-
196,16,2012-07-15,90.0,68.0,79.0,67.0,71.0,0.0,14.0,0.26,29.88,29.97,4.0,21.0,5.0,2012,7,15,RA,-,-
197,16,2012-07-16,90.0,70.0,80.0,68.0,71.0,0.0,15.0,1.09,29.67,29.76,1.3,30.0,6.4,2012,7,16, ,-,-
198,16,2012-07-17,95.0,68.0,82.0,66.0,72.0,0.0,17.0,0.0,29.6,29.69,7.7,24.0,8.2,2012,7,17,BR,-,-
199,16,2012-07-18,88.0,71.0,80.0,70.0,73.0,0.0,15.0,1.09,29.65,29.78,1.5,30.0,4.8,2012,7,18,TSRA,-,-
200,16,2012-07-19,77.0,63.0,70.0,59.0,64.0,0.0,5.0,0.01,29.83,29.95,2.5,12.0,3.8,2012,7,19, ,-,-
201,16,2012-07-20,72.0,55.0,64.0,57.0,61.0,1.0,0.0,0.0,29.93,30.04,2.8,6.0,3.7,2012,7,20, ,-,-
202,16,2012-07-21,76.0,52.0,64.0,55.0,59.0,1.0,0.0,0.01,29.96,30.07,3.2,14.0,4.9,2012,7,21, ,-,-
203,16,2012-07-22,83.0,57.0,70.0,58.0,64.0,0.0,5.0,0.0,29.98,30.08,6.2,19.0,7.2,2012,7,22, ,-,-
204,16,2012-07-23,85.0,65.0,75.0,66.0,69.0,0.0,10.0,0.01,29.85,29.92,8.8,22.0,9.0,2012,7,23, ,-,-
205,16,2012-07-24,89.0,66.0,78.0,67.0,69.0,0.0,13.0,0.23,29.49,29.59,3.4,27.0,7.7,2012,7,24,TS,-,-
206,16,2012-07-25,81.0,61.0,71.0,54.0,61.0,0.0,6.0,0.0,29.64,29.75,7.5,32.0,7.5,2012,7,25, ,-,-
207,16,2012-07-26,83.0,63.0,73.0,64.0,67.0,0.0,8.0,0.0,29.57,29.65,1.8,23.0,4.1,2012,7,26,RA,-,-
208,16,2012-07-27,73.0,64.0,69.0,64.0,65.0,0.0,4.0,0.02,29.62,29.76,2.0,3.0,3.1,2012,7,27,RA BR,-,-
209,16,2012-07-28,76.0,60.0,68.0,64.0,65.0,0.0,3.0,0.33,29.83,29.94,3.5,11.0,4.8,2012,7,28,RA BR,-,-
210,16,2012-07-29,73.0,60.0,67.0,62.0,64.0,0.0,2.0,0.04,29.88,29.99,5.7,2.0,6.0,2012,7,29,RA BR,-,-
211,16,2012-07-30,80.0,56.0,68.0,61.0,64.0,0.0,3.0,0.01,29.96,30.07,3.7,17.0,4.9,2012,7,30,BR,-,-
212,16,2012-07-31,75.0,60.0,68.0,63.0,65.0,0.0,3.0,0.4,29.93,30.01,3.0,11.0,5.9,2012,7,31,RA BR,-,-
213,16,2012-08-01,79.0,67.0,73.0,67.0,69.0,0.0,8.0,0.15,29.75,29.85,2.9,17.0,6.1,2012,8,1,RA BR,-,-
214,16,2012-08-02,84.0,68.0,76.0,69.0,71.0,0.0,11.0,0.0,29.72,29.83,2.6,16.0,3.6,2012,8,2,BR,-,-
215,16,2012-08-03,93.0,70.0,82.0,68.0,72.0,0.0,17.0,0.0,29.83,29.95,6.4,23.0,6.6,2012,8,3,BR,-,-
216,16,2012-08-04,88.0,71.0,80.0,70.0,73.0,0.0,15.0,0.0,30.05,30.16,2.0,12.0,3.8,2012,8,4,BR,-,-
217,16,2012-08-05,89.0,72.0,81.0,72.0,74.0,0.0,16.0,0.07,29.97,30.04,8.4,20.0,9.6,2012,8,5,RA BR VCTS,-,-
218,16,2012-08-06,85.0,62.0,74.0,63.0,68.0,0.0,9.0,0.0,29.8,29.92,4.2,28.0,6.9,2012,8,6, ,-,-
219,16,2012-08-07,79.0,58.0,69.0,59.0,64.0,0.0,4.0,0.0,29.85,29.96,4.0,15.0,5.0,2012,8,7, ,-,-
220,16,2012-08-08,86.0,62.0,74.0,65.0,68.0,0.0,9.0,0.0,29.84,29.94,3.5,17.0,4.6,2012,8,8, ,-,-
221,16,2012-08-09,85.0,65.0,75.0,68.0,71.0,0.0,10.0,0.0,29.81,29.91,4.8,15.0,6.2,2012,8,9,BR,-,-
222,16,2012-08-10,81.0,70.0,76.0,71.0,72.0,0.0,11.0,1.11,29.76,29.86,7.4,14.0,8.0,2012,8,10,RA FG BR,-,-
223,16,2012-08-11,84.0,67.0,76.0,70.0,71.0,0.0,11.0,0.01,29.75,29.86,2.6,14.0,4.1,2012,8,11, ,-,-
224,16,2012-08-12,85.0,71.0,78.0,71.0,72.0,0.0,13.0,0.05,29.78,29.87,5.2,18.0,5.5,2012,8,12,RA BR,-,-
225,16,2012-08-13,86.0,66.0,76.0,64.0,68.0,0.0,11.0,0.01,29.78,29.89,2.9,27.0,3.9,2012,8,13,FG BR,-,-
226,16,2012-08-14,84.0,63.0,74.0,63.0,67.0,0.0,9.0,0.0,29.8,29.9,2.2,27.0,2.9,2012,8,14, ,-,-
227,16,2012-08-15,84.0,66.0,75.0,67.0,69.0,0.0,10.0,2.04,29.76,29.85,3.2,17.0,4.5,2012,8,15,TSRA RA BR,-,-
228,16,2012-08-16,84.0,64.0,74.0,64.0,67.0,0.0,9.0,0.31,29.7,29.8,3.9,31.0,5.6,2012,8,16,RA BR,-,-
229,16,2012-08-17,86.0,61.0,74.0,63.0,67.0,0.0,9.0,0.03,29.68,29.78,4.7,23.0,5.8,2012,8,17,RA BR,-,-
230,16,2012-08-18,72.0,59.0,66.0,62.0,64.0,0.0,1.0,0.07,29.73,29.84,1.5,25.0,3.0,2012,8,18,RA BR,-,-
231,16,2012-08-19,74.0,56.0,65.0,57.0,60.0,0.0,0.0,0.01,29.81,29.91,2.3,2.0,3.6,2012,8,19, ,-,-
232,16,2012-08-20,77.0,56.0,67.0,59.0,62.0,0.0,2.0,0.0,29.78,29.88,3.4,15.0,3.5,2012,8,20, ,-,-
233,16,2012-08-21,83.0,62.0,73.0,60.0,64.0,0.0,8.0,0.0,29.83,29.96,1.0,27.0,2.2,2012,8,21, ,-,-
234,16,2012-08-22,81.0,56.0,69.0,57.0,62.0,0.0,4.0,0.0,29.98,30.09,2.4,14.0,3.4,2012,8,22, ,-,-
235,16,2012-08-23,85.0,61.0,73.0,62.0,66.0,0.0,8.0,0.0,29.98,30.08,1.7,22.0,3.2,2012,8,23, ,-,-
236,16,2012-08-24,81.0,62.0,72.0,64.0,67.0,0.0,7.0,0.0,30.03,30.15,2.0,11.0,4.1,2012,8,24,BR,-,-
237,16,2012-08-25,79.0,62.0,71.0,62.0,66.0,0.0,6.0,0.0,30.16,30.28,3.9,14.0,4.1,2012,8,25,BR,-,-
238,16,2012-08-26,78.0,58.0,68.0,59.0,63.0,0.0,3.0,0.0,30.18,30.28,2.7,14.0,3.6,2012,8,26, ,-,-
239,16,2012-08-27,84.0,57.0,71.0,62.0,66.0,0.0,6.0,0.0,29.99,30.06,5.6,19.0,6.7,2012,8,27, ,-,-
240,16,2012-08-28,85.0,65.0,75.0,65.0,69.0,0.0,10.0,0.16,29.68,29.78,3.6,29.0,6.1,2012,8,28,RA BR,-,-
241,16,2012-08-29,76.0,54.0,65.0,50.0,56.0,0.0,0.0,0.0,29.8,29.91,3.4,32.0,4.4,2012,8,29, ,-,-
242,16,2012-08-30,82.0,52.0,67.0,51.0,59.0,0.0,2.0,0.0,29.85,29.95,7.3,25.0,7.7,2012,8,30, ,-,-
243,16,2012-08-31,90.0,63.0,77.0,55.0,64.0,0.0,12.0,0.0,29.75,29.84,8.4,26.0,8.7,2012,8,31, ,-,-
244,16,2012-09-01,76.0,56.0,66.0,58.0,62.0,0.0,1.0,0.0,29.88,30.0,3.3,7.0,5.1,2012,9,1, ,-,-
245,16,2012-09-02,75.0,56.0,66.0,58.0,60.0,0.0,1.0,0.0,29.98,30.09,2.4,12.0,3.6,2012,9,2,FG+ BR,-,-
246,16,2012-09-03,74.0,57.0,66.0,58.0,61.0,0.0,1.0,0.01,30.06,30.16,4.6,13.0,6.4,2012,9,3,FG+ FG BR,-,-
247,16,2012-09-04,72.0,61.0,67.0,64.0,65.0,0.0,2.0,0.18,29.93,30.01,5.4,14.0,5.7,2012,9,4,RA BR,-,-
248,16,2012-09-05,83.0,67.0,75.0,69.0,70.0,0.0,10.0,0.54,29.65,29.75,4.0,21.0,6.9,2012,9,5,RA BR,-,-
249,16,2012-09-06,79.0,65.0,72.0,64.0,67.0,0.0,7.0,0.0,29.75,29.85,1.8,19.0,3.3,2012,9,6, ,-,-
250,16,2012-09-07,84.0,65.0,75.0,66.0,69.0,0.0,10.0,0.0,29.77,29.87,2.5,17.0,3.5,2012,9,7,FG BR,-,-
251,16,2012-09-08,84.0,64.0,74.0,68.0,70.0,0.0,9.0,0.04,29.65,29.74,9.6,19.0,11.2,2012,9,8,RA BR,-,-
252,16,2012-09-09,74.0,53.0,64.0,55.0,59.0,1.0,0.0,0.02,29.67,29.78,3.4,31.0,4.4,2012,9,9,RA,-,-
253,16,2012-09-10,69.0,51.0,60.0,47.0,53.0,5.0,0.0,0.0,29.79,29.92,9.4,33.0,9.6,2012,9,10, ,-,-
254,16,2012-09-11,73.0,47.0,60.0,45.0,52.0,5.0,0.0,0.0,30.03,30.16,2.4,30.0,4.0,2012,9,11, ,-,-
255,16,2012-09-12,75.0,46.0,61.0,51.0,56.0,4.0,0.0,0.0,30.19,30.3,2.0,15.0,2.8,2012,9,12, ,-,-
256,16,2012-09-13,83.0,57.0,70.0,58.0,63.0,0.0,5.0,0.01,30.18,30.28,4.2,21.0,5.1,2012,9,13,BR,-,-
257,16,2012-09-14,81.0,59.0,70.0,60.0,64.0,0.0,5.0,0.01,30.06,30.14,5.4,18.0,6.4,2012,9,14, ,-,-
258,16,2012-09-15,74.0,47.0,61.0,51.0,57.0,4.0,0.0,0.06,29.9,30.0,5.7,30.0,7.5,2012,9,15, ,-,-
259,16,2012-09-16,71.0,45.0,58.0,42.0,50.0,7.0,0.0,0.0,29.91,30.01,3.5,30.0,4.0,2012,9,16, ,-,-
260,16,2012-09-17,73.0,43.0,58.0,48.0,53.0,7.0,0.0,0.0,29.93,30.04,2.1,13.0,2.6,2012,9,17, ,-,-
261,16,2012-09-18,75.0,53.0,64.0,60.0,63.0,1.0,0.0,0.11,29.82,29.88,10.9,17.0,11.1,2012,9,18,RA BR,-,-
262,16,2012-09-19,72.0,51.0,62.0,51.0,57.0,3.0,0.0,1.19,29.8,29.95,4.1,31.0,7.6,2012,9,19,RA,-,-
263,16,2012-09-20,64.0,44.0,54.0,44.0,49.0,11.0,0.0,0.0,30.09,30.2,4.2,4.0,4.6,2012,9,20, ,-,-
264,16,2012-09-21,64.0,44.0,54.0,50.0,52.0,11.0,0.0,0.0,30.01,30.1,3.2,2.0,3.9,2012,9,21,RA BR,-,-
265,16,2012-09-22,69.0,55.0,62.0,56.0,58.0,3.0,0.0,0.03,29.81,29.9,0.5,8.0,5.3,2012,9,22,BR,-,-
266,16,2012-09-23,71.0,47.0,59.0,48.0,55.0,6.0,0.0,0.0,29.8,29.93,5.9,29.0,6.8,2012,9,23,RA,-,-
267,16,2012-09-24,68.0,43.0,56.0,40.0,48.0,9.0,0.0,0.0,29.96,30.07,3.7,30.0,4.4,2012,9,24, ,-,-
268,16,2012-09-25,73.0,42.0,58.0,44.0,52.0,7.0,0.0,0.0,30.0,30.11,7.4,22.0,7.8,2012,9,25, ,-,-
269,16,2012-09-26,74.0,58.0,66.0,59.0,62.0,0.0,1.0,0.01,29.94,30.03,7.3,21.0,7.9,2012,9,26,BR,-,-
270,16,2012-09-27,69.0,43.0,56.0,50.0,55.0,9.0,0.0,0.0,29.99,30.12,3.3,32.0,5.6,2012,9,27,BR,-,-
271,16,2012-09-28,57.0,44.0,51.0,52.0,53.0,14.0,0.0,1.07,30.04,30.12,4.6,5.0,5.8,2012,9,28,RA BR,-,-
272,16,2012-09-29,57.0,52.0,55.0,52.0,53.0,10.0,0.0,0.07,29.8,29.9,6.1,1.0,6.1,2012,9,29,RA BR,-,-
273,16,2012-09-30,59.0,50.0,55.0,52.0,53.0,10.0,0.0,0.31,29.68,29.76,2.0,30.0,4.0,2012,9,30,RA BR,-,-
274,16,2012-10-01,65.0,49.0,57.0,50.0,53.0,8.0,0.0,0.01,29.64,29.76,8.5,24.0,8.8,2012,10,1, ,-,-
275,16,2012-10-02,71.0,54.0,63.0,55.0,58.0,2.0,0.0,0.07,29.88,29.99,2.8,25.0,3.0,2012,10,2,RA BR,-,-
276,16,2012-10-03,64.0,59.0,62.0,59.0,60.0,3.0,0.0,0.07,29.96,30.09,3.6,4.0,3.7,2012,10,3,RA BR,-,-
277,16,2012-10-04,62.0,59.0,61.0,58.0,59.0,4.0,0.0,0.05,29.99,30.09,3.2,1.0,3.6,2012,10,4,RA FG+ BR,-,-
278,16,2012-10-05,76.0,59.0,68.0,58.0,61.0,0.0,3.0,0.01,29.85,29.94,1.1,23.0,3.2,2012,10,5,FG+ BR,-,-
279,16,2012-10-06,79.0,50.0,65.0,55.0,59.0,0.0,0.0,0.04,29.68,29.79,6.1,22.0,7.9,2012,10,6,RA BR HZ,-,-
280,16,2012-10-07,58.0,41.0,50.0,42.0,47.0,15.0,0.0,0.18,29.89,30.01,2.7,26.0,3.3,2012,10,7,RA,-,-
281,16,2012-10-08,57.0,39.0,48.0,43.0,46.0,17.0,0.0,0.01,30.07,30.21,1.7,32.0,2.7,2012,10,8,FG+ BR,-,-
282,16,2012-10-09,58.0,48.0,53.0,46.0,50.0,12.0,0.0,0.0,30.12,30.21,5.4,6.0,5.7,2012,10,9,RA,-,-
283,16,2012-10-10,61.0,51.0,56.0,54.0,55.0,9.0,0.0,0.17,29.81,29.88,1.6,13.0,7.5,2012,10,10,RA BR,-,-
284,16,2012-10-11,60.0,39.0,50.0,36.0,44.0,15.0,0.0,0.0,29.87,30.01,8.4,26.0,8.8,2012,10,11, ,-,-
285,16,2012-10-12,54.0,34.0,44.0,32.0,40.0,21.0,0.0,0.05,29.98,30.11,7.0,29.0,9.3,2012,10,12,RA,-,-
286,16,2012-10-13,53.0,28.0,41.0,25.0,36.0,24.0,0.0,0.0,30.27,30.37,4.9,28.0,6.2,2012,10,13, ,-,-
287,16,2012-10-14,65.0,46.0,56.0,49.0,52.0,9.0,0.0,0.58,30.0,30.06,6.8,20.0,7.4,2012,10,14,RA BR,-,-
288,16,2012-10-15,77.0,60.0,69.0,58.0,62.0,0.0,4.0,0.01,29.62,29.7,10.6,20.0,10.9,2012,10,15,RA,-,-
289,16,2012-10-16,64.0,35.0,50.0,40.0,46.0,15.0,0.0,0.04,29.53,29.66,8.2,30.0,8.5,2012,10,16,RA,-,-
290,16,2012-10-17,61.0,34.0,48.0,36.0,41.0,17.0,0.0,0.0,29.81,29.93,1.0,31.0,2.5,2012,10,17, ,-,-
291,16,2012-10-18,62.0,37.0,50.0,45.0,48.0,15.0,0.0,0.0,29.95,30.06,4.4,13.0,4.7,2012,10,18,BCFG BR,-,-
292,16,2012-10-19,64.0,46.0,55.0,56.0,58.0,10.0,0.0,0.11,29.83,29.9,9.8,13.0,10.4,2012,10,19,RA BR VCTS,-,-
293,16,2012-10-20,75.0,56.0,66.0,56.0,60.0,0.0,1.0,0.3,29.54,29.65,4.2,20.0,6.5,2012,10,20,RA FG+ FG BR,-,-
294,16,2012-10-21,65.0,45.0,55.0,40.0,48.0,10.0,0.0,0.0,29.7,29.81,8.4,27.0,8.7,2012,10,21, ,-,-
295,16,2012-10-22,67.0,44.0,56.0,40.0,47.0,9.0,0.0,0.0,29.78,29.9,7.8,30.0,8.2,2012,10,22, ,-,-
296,16,2012-10-23,66.0,43.0,55.0,40.0,47.0,10.0,0.0,0.0,29.93,30.04,5.5,32.0,6.2,2012,10,23, ,-,-
297,16,2012-10-24,57.0,39.0,48.0,37.0,43.0,17.0,0.0,0.0,30.04,30.16,0.7,5.0,3.4,2012,10,24, ,-,-
298,16,2012-10-25,62.0,34.0,48.0,40.0,44.0,17.0,0.0,0.0,30.14,30.25,1.8,12.0,2.1,2012,10,25, ,-,-
299,16,2012-10-26,67.0,41.0,54.0,46.0,49.0,11.0,0.0,0.0,30.08,30.17,1.6,19.0,2.6,2012,10,26,BR,-,-
300,16,2012-10-27,66.0,42.0,54.0,49.0,51.0,11.0,0.0,0.0,29.94,30.04,3.2,4.0,3.3,2012,10,27,BR,-,-
301,16,2012-10-28,56.0,50.0,53.0,50.0,51.0,12.0,0.0,0.18,29.83,29.91,10.8,5.0,10.9,2012,10,28,RA BR HZ,-,-
302,16,2012-10-29,63.0,54.0,59.0,55.0,56.0,6.0,0.0,0.93,29.39,29.44,21.7,7.0,23.4,2012,10,29,RA BR,-,-
303,16,2012-10-30,66.0,55.0,61.0,56.0,58.0,4.0,0.0,0.61,29.37,29.5,10.0,13.0,10.3,2012,10,30,RA BR,-,-
304,16,2012-10-31,59.0,48.0,54.0,47.0,51.0,11.0,0.0,0.0,29.39,29.51,5.8,19.0,7.7,2012,10,31,BR,-,-
305,16,2012-11-01,58.0,44.0,51.0,39.0,45.0,14.0,0.0,0.0,29.41,29.52,5.4,23.0,5.9,2012,11,1, ,-,-
306,16,2012-11-02,53.0,44.0,49.0,38.0,43.0,16.0,0.0,0.14,29.43,29.54,5.4,27.0,6.0,2012,11,2,RA,-,-
307,16,2012-11-03,53.0,41.0,47.0,33.0,41.0,18.0,0.0,0.0,29.55,29.68,8.6,30.0,8.9,2012,11,3, ,-,-
308,16,2012-11-04,54.0,35.0,45.0,31.0,38.0,20.0,0.0,0.0,29.72,29.85,9.0,31.0,9.3,2012,11,4, ,-,-
309,16,2012-11-05,46.0,28.0,37.0,22.0,32.0,28.0,0.0,0.0,29.87,30.0,8.7,33.0,9.0,2012,11,5, ,-,-
310,16,2012-11-06,43.0,23.0,33.0,18.0,28.0,32.0,0.0,0.0,30.06,30.18,1.9,32.0,3.3,2012,11,6, ,-,-
311,16,2012-11-07,44.0,28.0,36.0,29.0,34.0,29.0,0.0,0.23,29.9,29.96,14.7,3.0,15.3,2012,11,7,SN BR,-,-
312,16,2012-11-08,40.0,32.0,36.0,33.0,36.0,29.0,0.0,0.38,29.55,29.66,16.7,36.0,17.3,2012,11,8,RA SN BR,-,-
313,16,2012-11-09,53.0,37.0,45.0,26.0,37.0,20.0,0.0,0.0,29.76,29.9,11.2,31.0,11.6,2012,11,9, ,-,-
314,16,2012-11-10,55.0,33.0,44.0,29.0,37.0,21.0,0.0,0.0,30.11,30.27,3.7,31.0,4.6,2012,11,10, ,-,-
315,16,2012-11-11,63.0,31.0,47.0,41.0,47.0,18.0,0.0,0.0,30.33,30.44,6.0,19.0,6.2,2012,11,11, ,-,-
316,16,2012-11-12,68.0,50.0,59.0,51.0,54.0,6.0,0.0,0.0,30.28,30.37,8.8,18.0,9.3,2012,11,12,BR,-,-
317,16,2012-11-13,66.0,41.0,54.0,46.0,49.0,11.0,0.0,0.28,30.09,30.23,4.2,28.0,8.6,2012,11,13,RA BR,-,-
318,16,2012-11-14,47.0,33.0,40.0,25.0,34.0,25.0,0.0,0.0,30.35,30.47,7.1,1.0,7.7,2012,11,14, ,-,-
319,16,2012-11-15,43.0,30.0,37.0,28.0,33.0,28.0,0.0,0.0,30.27,30.38,6.4,36.0,7.0,2012,11,15, ,-,-
320,16,2012-11-16,46.0,31.0,39.0,29.0,34.0,26.0,0.0,0.0,30.18,30.31,4.1,35.0,4.6,2012,11,16, ,-,-
321,16,2012-11-17,49.0,25.0,37.0,27.0,33.0,28.0,0.0,0.0,30.42,30.57,3.3,36.0,4.6,2012,11,17,BR,-,-
322,16,2012-11-18,48.0,25.0,37.0,27.0,32.0,28.0,0.0,0.0,30.55,30.66,4.1,2.0,4.7,2012,11,18,BR,-,-
323,16,2012-11-19,48.0,27.0,38.0,28.0,33.0,27.0,0.0,0.0,30.37,30.44,4.6,36.0,5.0,2012,11,19,BR,-,-
324,16,2012-11-20,50.0,25.0,38.0,29.0,34.0,27.0,0.0,0.0,30.07,30.17,2.5,1.0,3.5,2012,11,20,BR,-,-
325,16,2012-11-21,50.0,35.0,43.0,34.0,39.0,22.0,0.0,0.0,30.09,30.2,6.4,1.0,6.8,2012,11,21, ,-,-
326,16,2012-11-22,55.0,31.0,43.0,37.0,40.0,22.0,0.0,0.0,30.1,30.2,1.0,9.0,3.1,2012,11,22,FG+ BR,-,-
327,16,2012-11-23,52.0,31.0,42.0,39.0,41.0,23.0,0.0,0.0,29.82,29.88,4.6,18.0,5.0,2012,11,23,FG+ FG BR,-,-
328,16,2012-11-24,49.0,33.0,41.0,25.0,36.0,24.0,0.0,0.0,29.45,29.56,10.9,28.0,11.5,2012,11,24, ,-,-
329,16,2012-11-25,40.0,30.0,35.0,15.0,28.0,30.0,0.0,0.0,29.59,29.73,11.2,26.0,11.6,2012,11,25, ,-,-
330,16,2012-11-26,47.0,28.0,38.0,21.0,31.0,27.0,0.0,0.0,29.86,30.01,7.2,27.0,7.8,2012,11,26, ,-,-
331,16,2012-11-27,37.0,25.0,31.0,28.0,31.0,34.0,0.0,0.07,30.15,30.26,1.0,31.0,1.5,2012,11,27,RA SN BR UP,-,-
332,16,2012-11-28,36.0,25.0,31.0,24.0,29.0,34.0,0.0,0.09,30.04,30.15,5.4,35.0,5.9,2012,11,28, ,-,-
333,16,2012-11-29,43.0,27.0,35.0,21.0,31.0,30.0,0.0,0.0,30.04,30.17,8.2,25.0,8.9,2012,11,29, ,-,-
334,16,2012-11-30,40.0,29.0,35.0,12.0,26.0,30.0,0.0,0.0,30.28,30.44,5.9,35.0,6.7,2012,11,30, ,-,-
335,16,2012-12-01,30.0,27.0,29.0,20.0,27.0,36.0,0.0,0.02,30.45,30.56,6.0,36.0,6.1,2012,12,1,SN BR,-,-
336,16,2012-12-02,53.0,30.0,42.0,36.0,39.0,23.0,0.0,0.01,30.17,30.24,2.7,23.0,4.8,2012,12,2,RA BR HZ,-,-
337,16,2012-12-03,58.0,32.0,45.0,40.0,44.0,20.0,0.0,0.0,29.98,30.12,5.1,28.0,6.9,2012,12,3,BR HZ,-,-
338,16,2012-12-04,59.0,30.0,45.0,43.0,45.0,20.0,0.0,0.0,30.11,30.19,4.3,18.0,5.0,2012,12,4,BR,-,-
339,16,2012-12-05,60.0,32.0,46.0,36.0,44.0,19.0,0.0,0.01,29.8,29.92,10.2,29.0,13.1,2012,12,5,RA,-,-
340,16,2012-12-06,41.0,21.0,31.0,15.0,26.0,34.0,0.0,0.0,30.11,30.25,5.4,32.0,5.8,2012,12,6, ,-,-
341,16,2012-12-07,44.0,22.0,33.0,29.0,34.0,32.0,0.0,0.05,30.06,30.15,2.4,18.0,2.5,2012,12,7,RA BR,-,-
342,16,2012-12-08,45.0,42.0,44.0,41.0,42.0,21.0,0.0,0.3,29.83,29.92,1.8,36.0,3.4,2012,12,8,RA BR,-,-
343,16,2012-12-09,46.0,36.0,41.0,35.0,39.0,24.0,0.0,0.1,30.03,30.17,2.4,33.0,5.0,2012,12,9,RA BR,-,-
344,16,2012-12-10,54.0,44.0,49.0,47.0,48.0,16.0,0.0,0.44,29.67,29.71,3.3,10.0,3.4,2012,12,10,RA FG+ FG BR,-,-
345,16,2012-12-11,50.0,32.0,41.0,33.0,39.0,24.0,0.0,0.0,29.67,29.84,6.3,30.0,6.5,2012,12,11, ,-,-
346,16,2012-12-12,38.0,27.0,33.0,21.0,28.0,32.0,0.0,0.0,30.16,30.31,2.7,29.0,2.8,2012,12,12, ,-,-
347,16,2012-12-13,44.0,24.0,34.0,23.0,29.0,31.0,0.0,0.0,30.27,30.37,0.8,30.0,1.7,2012,12,13,HZ,-,-
348,16,2012-12-14,50.0,25.0,38.0,22.0,31.0,27.0,0.0,0.0,30.03,30.14,4.9,26.0,5.4,2012,12,14, ,-,-
349,16,2012-12-15,42.0,28.0,35.0,22.0,30.0,30.0,0.0,0.0,30.13,30.27,3.2,36.0,5.5,2012,12,15, ,-,-
350,16,2012-12-16,37.0,28.0,33.0,26.0,30.0,32.0,0.0,0.17,30.13,30.22,4.9,7.0,6.6,2012,12,16,RA SN BR,-,-
351,16,2012-12-17,45.0,33.0,39.0,37.0,38.0,26.0,0.0,0.6,29.86,29.95,6.1,3.0,7.3,2012,12,17,RA SN BR,-,-
352,16,2012-12-18,53.0,40.0,47.0,44.0,45.0,18.0,0.0,0.9,29.42,29.49,0.6,2.0,8.8,2012,12,18,RA BR,-,-
353,16,2012-12-19,44.0,36.0,40.0,33.0,38.0,25.0,0.0,0.0,29.48,29.65,12.5,32.0,13.1,2012,12,19,BR,-,-
354,16,2012-12-20,43.0,28.0,36.0,29.0,34.0,29.0,0.0,0.02,29.99,30.11,3.4,35.0,4.8,2012,12,20,RA,-,-
355,16,2012-12-21,54.0,39.0,47.0,40.0,43.0,18.0,0.0,0.58,29.39,29.42,11.8,14.0,16.9,2012,12,21,RA BR,-,-
