,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
169,20,2012-06-18,92.0,73.0,83.0,67.0,72.0,0.0,18.0,0.0,0.0,29.1,29.79,11.4,15.0,11.8,2012,6,18, ,-,-
170,20,2012-06-19,93.0,75.0,84.0,69.0,73.0,0.0,19.0,0.0,0.0,29.16,29.84,14.6,15.0,14.7,2012,6,19, ,-,-
171,20,2012-06-20,93.0,75.0,84.0,68.0,73.0,0.0,19.0,0.0,0.0,29.22,29.9,11.9,15.0,12.2,2012,6,20, ,-,-
172,20,2012-06-21,94.0,73.0,84.0,67.0,72.0,0.0,19.0,0.0,0.0,29.26,29.96,2.8,13.0,3.8,2012,6,21, ,-,-
173,20,2012-06-22,98.0,71.0,85.0,66.0,72.0,0.0,20.0,0.0,0.0,29.2,29.9,0.5,5.0,3.5,2012,6,22, ,-,-
174,20,2012-06-23,98.0,77.0,88.0,65.0,72.0,0.0,23.0,0.0,0.0,29.18,29.87,4.6,13.0,5.6,2012,6,23, ,-,-
175,20,2012-06-24,100.0,72.0,86.0,64.0,72.0,0.0,21.0,0.0,0.0,29.2,29.89,0.8,12.0,2.3,2012,6,24, ,-,-
176,20,2012-06-25,104.0,75.0,90.0,62.0,72.0,0.0,25.0,0.0,0.0,29.14,29.84,0.3,7.0,3.3,2012,6,25, ,-,-
177,20,2012-06-26,107.0,76.0,92.0,65.0,74.0,0.0,27.0,0.0,0.0,29.08,29.76,2.2,5.0,4.5,2012,6,26, ,-,-
178,20,2012-06-27,103.0,81.0,92.0,63.0,72.0,0.0,27.0,0.0,0.0,29.18,29.85,7.8,13.0,8.1,2012,6,27, ,-,-
179,20,2012-06-28,100.0,79.0,90.0,62.0,72.0,0.0,25.0,0.0,0.0,29.27,29.95,5.5,15.0,7.2,2012,6,28, ,-,-
180,20,2012-06-29,98.0,79.0,89.0,66.0,73.0,0.0,24.0,0.0,0.0,29.21,29.91,6.2,16.0,7.9,2012,6,29, ,-,-
181,20,2012-06-30,97.0,77.0,87.0,69.0,74.0,0.0,22.0,0.0,0.0,29.16,29.86,7.0,15.0,8.3,2012,6,30, ,-,-
182,20,2012-07-01,94.0,76.0,85.0,68.0,73.0,0.0,20.0,0.0,0.06,29.25,29.94,8.9,16.0,9.2,2012,7,1,RA,-,-
183,20,2012-07-02,92.0,77.0,85.0,69.0,74.0,0.0,20.0,0.0,0.02,29.29,29.99,7.6,17.0,8.3,2012,7,2,RA,-,-
184,20,2012-07-03,96.0,77.0,87.0,64.0,72.0,0.0,22.0,0.0,0.0,29.26,29.96,6.2,18.0,7.6,2012,7,3, ,-,-
185,20,2012-07-04,98.0,76.0,87.0,66.0,73.0,0.0,22.0,0.0,0.0,29.24,29.93,7.9,17.0,8.5,2012,7,4, ,-,-
186,20,2012-07-05,98.0,77.0,88.0,66.0,73.0,0.0,23.0,0.0,0.0,29.26,29.95,5.5,17.0,6.7,2012,7,5, ,-,-
187,20,2012-07-06,100.0,79.0,90.0,65.0,73.0,0.0,25.0,0.0,0.0,29.28,29.97,4.6,16.0,5.9,2012,7,6, ,-,-
188,20,2012-07-07,102.0,73.0,88.0,68.0,73.0,0.0,23.0,0.0,0.37,29.28,29.97,1.2,15.0,4.6,2012,7,7,RA,-,-
189,20,2012-07-08,97.0,73.0,85.0,71.0,74.0,0.0,20.0,0.0,0.12,29.26,29.96,3.5,13.0,4.7,2012,7,8,RA BR,-,-
190,20,2012-07-09,97.0,75.0,86.0,71.0,75.0,0.0,21.0,0.0,0.04,29.21,29.91,1.7,14.0,4.6,2012,7,9,VCTS,-,-
191,20,2012-07-10,92.0,73.0,83.0,71.0,74.0,0.0,18.0,0.0,0.04,29.2,29.89,3.9,8.0,4.7,2012,7,10,RA BR,-,-
192,20,2012-07-11,97.0,72.0,85.0,68.0,73.0,0.0,20.0,0.0,0.0,29.2,29.89,4.9,6.0,6.3,2012,7,11, ,-,-
193,20,2012-07-12,95.0,74.0,85.0,69.0,73.0,0.0,20.0,0.0,0.0,29.21,29.9,4.9,7.0,5.8,2012,7,12, ,-,-
194,20,2012-07-13,96.0,72.0,84.0,68.0,73.0,0.0,19.0,0.0,0.0,29.25,29.94,5.0,8.0,6.2,2012,7,13, ,-,-
195,20,2012-07-14,96.0,73.0,85.0,68.0,73.0,0.0,20.0,0.0,0.0,29.26,29.96,3.3,8.0,4.5,2012,7,14, ,-,-
196,20,2012-07-15,92.0,71.0,82.0,69.0,71.0,0.0,17.0,0.0,0.06,29.25,29.95,2.8,15.0,6.1,2012,7,15,RA BR,-,-
197,20,2012-07-16,95.0,70.0,83.0,69.0,73.0,0.0,18.0,0.0,0.0,29.24,29.94,6.3,16.0,7.2,2012,7,16, ,-,-
198,20,2012-07-17,97.0,75.0,86.0,69.0,74.0,0.0,21.0,0.0,0.0,29.23,29.91,4.9,18.0,6.8,2012,7,17, ,-,-
199,20,2012-07-18,99.0,76.0,88.0,69.0,75.0,0.0,23.0,0.0,0.0,29.26,29.95,4.2,18.0,5.8,2012,7,18, ,-,-
200,20,2012-07-19,100.0,79.0,90.0,67.0,74.0,0.0,25.0,0.0,0.0,29.31,30.0,2.9,20.0,5.5,2012,7,19, ,-,-
201,20,2012-07-20,105.0,76.0,91.0,68.0,74.0,0.0,26.0,0.0,0.29,29.26,29.96,5.0,26.0,8.2,2012,7,20,RA,-,-
202,20,2012-07-21,108.0,79.0,94.0,66.0,74.0,0.0,29.0,0.0,0.02,29.2,29.89,1.6,20.0,5.1,2012,7,21,RA,-,-
203,20,2012-07-22,102.0,79.0,91.0,67.0,74.0,0.0,26.0,0.0,0.0,29.26,29.94,7.3,15.0,8.3,2012,7,22, ,-,-
204,20,2012-07-23,98.0,77.0,88.0,67.0,74.0,0.0,23.0,0.0,0.0,29.33,30.01,7.4,16.0,8.5,2012,7,23, ,-,-
205,20,2012-07-24,97.0,76.0,87.0,68.0,74.0,0.0,22.0,0.0,0.0,29.27,29.97,6.3,17.0,8.0,2012,7,24, ,-,-
206,20,2012-07-25,100.0,79.0,90.0,68.0,75.0,0.0,25.0,0.0,0.0,29.16,29.87,8.1,17.0,9.1,2012,7,25, ,-,-
207,20,2012-07-26,101.0,79.0,90.0,69.0,75.0,0.0,25.0,0.0,0.0,29.17,29.85,5.7,18.0,7.2,2012,7,26, ,-,-
208,20,2012-07-27,97.0,79.0,88.0,68.0,74.0,0.0,23.0,0.0,0.0,29.28,29.96,3.5,17.0,5.5,2012,7,27, ,-,-
209,20,2012-07-28,104.0,79.0,92.0,65.0,74.0,0.0,27.0,0.0,0.0,29.32,30.01,2.2,19.0,4.6,2012,7,28, ,-,-
210,20,2012-07-29,105.0,80.0,93.0,60.0,71.0,0.0,28.0,0.0,0.0,29.27,29.97,3.2,21.0,5.6,2012,7,29, ,-,-
211,20,2012-07-30,104.0,83.0,94.0,63.0,73.0,0.0,29.0,0.0,0.0,29.23,29.92,3.0,18.0,6.1,2012,7,30, ,-,-
212,20,2012-07-31,107.0,80.0,94.0,65.0,74.0,0.0,29.0,0.0,0.0,29.2,29.9,4.4,17.0,6.6,2012,7,31, ,-,-
213,20,2012-08-01,106.0,82.0,94.0,65.0,74.0,0.0,29.0,0.0,0.0,29.15,29.85,4.9,19.0,6.8,2012,8,1, ,-,-
214,20,2012-08-02,107.0,81.0,94.0,62.0,72.0,0.0,29.0,0.0,0.0,29.1,29.79,6.5,18.0,8.4,2012,8,2, ,-,-
215,20,2012-08-03,103.0,79.0,91.0,65.0,74.0,0.0,26.0,0.0,0.0,29.11,29.8,6.0,17.0,8.3,2012,8,3, ,-,-
216,20,2012-08-04,102.0,79.0,91.0,66.0,74.0,0.0,26.0,0.0,0.0,29.22,29.89,6.7,17.0,7.8,2012,8,4, ,-,-
217,20,2012-08-05,103.0,81.0,92.0,68.0,75.0,0.0,27.0,0.0,0.03,29.33,30.01,1.8,15.0,4.3,2012,8,5, ,-,-
218,20,2012-08-06,105.0,81.0,93.0,67.0,75.0,0.0,28.0,0.0,0.0,29.28,29.98,2.0,21.0,4.7,2012,8,6, ,-,-
219,20,2012-08-07,105.0,80.0,93.0,65.0,74.0,0.0,28.0,0.0,0.0,29.2,29.89,4.4,18.0,5.6,2012,8,7, ,-,-
220,20,2012-08-08,97.0,77.0,87.0,68.0,75.0,0.0,22.0,0.0,0.22,29.23,29.91,2.6,10.0,5.1,2012,8,8,RA,-,-
221,20,2012-08-09,107.0,75.0,91.0,66.0,74.0,0.0,26.0,0.0,0.0,29.15,29.85,3.5,22.0,5.1,2012,8,9, ,-,-
222,20,2012-08-10,100.0,76.0,88.0,60.0,70.0,0.0,23.0,0.0,0.0,29.17,29.86,5.1,35.0,7.8,2012,8,10, ,-,-
223,20,2012-08-11,100.0,73.0,87.0,52.0,66.0,0.0,22.0,0.0,0.0,29.21,29.89,4.1,7.0,5.2,2012,8,11, ,-,-
224,20,2012-08-12,104.0,72.0,88.0,64.0,72.0,0.0,23.0,0.0,0.0,29.17,29.86,6.7,17.0,7.3,2012,8,12,RA,-,-
225,20,2012-08-13,105.0,77.0,91.0,57.0,70.0,0.0,26.0,0.0,0.0,29.22,29.91,3.1,6.0,5.8,2012,8,13, ,-,-
226,20,2012-08-14,105.0,75.0,90.0,61.0,71.0,0.0,25.0,0.0,0.01,29.16,29.86,3.1,14.0,7.5,2012,8,14,RA VCTS,-,-
227,20,2012-08-15,97.0,71.0,84.0,69.0,73.0,0.0,19.0,0.0,0.8,29.16,29.87,4.7,13.0,7.2,2012,8,15,RA BR VCTS,-,-
228,20,2012-08-16,92.0,79.0,86.0,68.0,73.0,0.0,21.0,0.0,0.0,29.24,29.93,1.6,12.0,6.7,2012,8,16, ,-,-
229,20,2012-08-17,101.0,76.0,89.0,68.0,74.0,0.0,24.0,0.0,0.12,29.21,29.9,2.8,13.0,5.1,2012,8,17,VCTS,-,-
230,20,2012-08-18,87.0,68.0,78.0,67.0,70.0,0.0,13.0,0.0,1.01,29.2,29.89,4.2,12.0,7.3,2012,8,18,RA BR,-,-
231,20,2012-08-19,93.0,67.0,80.0,63.0,69.0,0.0,15.0,0.0,0.0,29.21,29.9,4.8,33.0,5.2,2012,8,19,BR,-,-
232,20,2012-08-20,92.0,67.0,80.0,58.0,66.0,0.0,15.0,0.0,0.0,29.23,29.93,3.4,4.0,6.5,2012,8,20, ,-,-
233,20,2012-08-21,78.0,67.0,73.0,64.0,67.0,0.0,8.0,0.0,0.3,29.33,30.02,2.2,32.0,3.1,2012,8,21,RA BR,-,-
234,20,2012-08-22,91.0,65.0,78.0,60.0,66.0,0.0,13.0,0.0,0.0,29.33,30.03,4.9,11.0,5.6,2012,8,22,BR HZ,-,-
235,20,2012-08-23,94.0,70.0,82.0,63.0,70.0,0.0,17.0,0.0,0.0,29.26,29.97,7.8,13.0,8.4,2012,8,23, ,-,-
236,20,2012-08-24,95.0,73.0,84.0,67.0,72.0,0.0,19.0,0.0,0.0,29.16,29.87,8.0,17.0,7.5,2012,8,24, ,-,-
237,20,2012-08-25,95.0,79.0,87.0,69.0,74.0,0.0,22.0,0.0,0.0,29.15,29.84,11.9,17.0,12.1,2012,8,25, ,-,-
238,20,2012-08-26,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.0,0.09,29.28,29.96,3.4,16.0,5.0,2012,8,26,RA,-,-
239,20,2012-08-27,97.0,73.0,85.0,71.0,75.0,0.0,20.0,0.0,0.08,29.27,29.97,1.6,36.0,3.1,2012,8,27, ,-,-
240,20,2012-08-28,96.0,75.0,86.0,68.0,74.0,0.0,21.0,0.0,0.0,29.2,29.9,5.7,3.0,6.5,2012,8,28, ,-,-
241,20,2012-08-29,97.0,71.0,84.0,60.0,69.0,0.0,19.0,0.0,0.0,29.11,29.82,8.5,2.0,9.0,2012,8,29, ,-,-
242,20,2012-08-30,99.0,74.0,87.0,62.0,71.0,0.0,22.0,0.0,0.0,29.04,29.73,7.6,36.0,8.6,2012,8,30, ,-,-
243,20,2012-08-31,101.0,78.0,90.0,65.0,73.0,0.0,25.0,0.0,0.0,29.18,29.85,2.2,20.0,4.7,2012,8,31, ,-,-
244,20,2012-09-01,99.0,79.0,89.0,68.0,75.0,0.0,24.0,0.0,0.0,29.26,29.95,3.7,18.0,6.0,2012,9,1, ,-,-
245,20,2012-09-02,101.0,79.0,90.0,67.0,74.0,0.0,25.0,0.0,0.0,29.22,29.92,5.2,20.0,7.0,2012,9,2, ,-,-
246,20,2012-09-03,101.0,79.0,90.0,65.0,73.0,0.0,25.0,0.0,0.0,29.2,29.89,4.2,18.0,5.9,2012,9,3, ,-,-
247,20,2012-09-04,103.0,79.0,91.0,66.0,74.0,0.0,26.0,0.0,0.0,29.15,29.85,4.2,17.0,6.2,2012,9,4, ,-,-
248,20,2012-09-05,104.0,78.0,91.0,63.0,72.0,0.0,26.0,0.0,0.0,29.13,29.81,2.4,17.0,5.4,2012,9,5, ,-,-
249,20,2012-09-06,105.0,77.0,91.0,62.0,72.0,0.0,26.0,0.0,0.0,29.15,29.84,2.0,14.0,4.4,2012,9,6, ,-,-
250,20,2012-09-07,105.0,81.0,93.0,62.0,72.0,0.0,28.0,0.0,0.0,29.13,29.8,2.0,20.0,7.2,2012,9,7, ,-,-
251,20,2012-09-08,87.0,67.0,77.0,51.0,62.0,0.0,12.0,0.0,0.0,29.34,30.02,12.1,1.0,12.4,2012,9,8,RA,-,-
252,20,2012-09-09,91.0,58.0,75.0,47.0,59.0,0.0,10.0,0.0,0.0,29.36,30.07,2.7,35.0,3.8,2012,9,9, ,-,-
253,20,2012-09-10,94.0,63.0,79.0,45.0,60.0,0.0,14.0,0.0,0.0,29.34,30.04,3.2,15.0,4.4,2012,9,10, ,-,-
254,20,2012-09-11,94.0,68.0,81.0,51.0,63.0,0.0,16.0,0.0,0.0,29.31,30.01,7.0,15.0,8.4,2012,9,11, ,-,-
255,20,2012-09-12,95.0,67.0,81.0,61.0,68.0,0.0,16.0,0.0,0.0,29.28,29.99,6.1,13.0,6.9,2012,9,12, ,-,-
256,20,2012-09-13,88.0,72.0,80.0,66.0,71.0,0.0,15.0,0.0,0.02,29.37,30.05,1.8,32.0,8.0,2012,9,13, ,-,-
257,20,2012-09-14,73.0,65.0,69.0,62.0,65.0,0.0,4.0,0.0,0.02,29.47,30.16,9.3,32.0,9.5,2012,9,14,RA,-,-
258,20,2012-09-15,81.0,62.0,72.0,59.0,64.0,0.0,7.0,0.0,0.0,29.42,30.14,5.7,31.0,6.1,2012,9,15, ,-,-
259,20,2012-09-16,69.0,65.0,67.0,64.0,65.0,0.0,2.0,0.0,0.31,29.31,30.03,0.6,31.0,1.1,2012,9,16,RA BR,-,-
260,20,2012-09-17,86.0,67.0,77.0,63.0,67.0,0.0,12.0,0.0,0.01,29.15,29.86,1.6,1.0,2.7,2012,9,17,RA BR,-,-
261,20,2012-09-18,85.0,62.0,74.0,52.0,61.0,0.0,9.0,0.0,0.0,29.31,30.0,6.6,36.0,7.2,2012,9,18, ,-,-
262,20,2012-09-19,88.0,55.0,72.0,48.0,59.0,0.0,7.0,0.0,0.0,29.35,30.05,4.3,16.0,5.0,2012,9,19, ,-,-
263,20,2012-09-20,95.0,65.0,80.0,54.0,63.0,0.0,15.0,0.0,0.0,29.27,29.98,5.0,17.0,6.3,2012,9,20, ,-,-
264,20,2012-09-21,96.0,70.0,83.0,52.0,64.0,0.0,18.0,0.0,0.0,29.23,29.93,3.3,18.0,5.8,2012,9,21, ,-,-
265,20,2012-09-22,97.0,72.0,85.0,51.0,64.0,0.0,20.0,0.0,0.0,29.32,30.01,2.2,21.0,4.6,2012,9,22, ,-,-
266,20,2012-09-23,96.0,67.0,82.0,57.0,67.0,0.0,17.0,0.0,0.0,29.39,30.08,1.9,21.0,4.0,2012,9,23, ,-,-
267,20,2012-09-24,97.0,75.0,86.0,59.0,69.0,0.0,21.0,0.0,0.0,29.31,30.01,5.2,18.0,7.6,2012,9,24, ,-,-
268,20,2012-09-25,95.0,73.0,84.0,61.0,69.0,0.0,19.0,0.0,0.0,29.21,29.92,9.6,18.0,10.3,2012,9,25, ,-,-
269,20,2012-09-26,94.0,74.0,84.0,63.0,70.0,0.0,19.0,0.0,0.0,29.26,29.96,7.0,17.0,8.3,2012,9,26, ,-,-
270,20,2012-09-27,91.0,74.0,83.0,64.0,70.0,0.0,18.0,0.0,0.0,29.32,30.01,4.2,15.0,5.8,2012,9,27, ,-,-
271,20,2012-09-28,91.0,69.0,80.0,66.0,70.0,0.0,15.0,0.0,0.19,29.28,29.99,2.7,3.0,5.1,2012,9,28,RA,-,-
272,20,2012-09-29,75.0,67.0,71.0,66.0,67.0,0.0,6.0,0.0,3.34,29.16,29.88,8.1,4.0,8.7,2012,9,29,RA BR,-,-
273,20,2012-09-30,74.0,59.0,67.0,59.0,62.0,0.0,2.0,0.0,0.2,29.13,29.84,9.1,36.0,9.8,2012,9,30,RA BR,-,-
274,20,2012-10-01,85.0,57.0,71.0,53.0,61.0,0.0,6.0,0.0,0.0,29.12,29.82,9.9,32.0,10.4,2012,10,1, ,-,-
275,20,2012-10-02,80.0,63.0,72.0,54.0,60.0,0.0,7.0,0.0,0.0,29.21,29.91,5.0,31.0,6.3,2012,10,2, ,-,-
276,20,2012-10-03,85.0,62.0,74.0,51.0,60.0,0.0,9.0,0.0,0.0,29.26,29.95,5.5,16.0,6.5,2012,10,3, ,-,-
277,20,2012-10-04,86.0,63.0,75.0,62.0,67.0,0.0,10.0,0.0,0.0,29.35,30.04,8.9,15.0,9.1,2012,10,4, ,-,-
278,20,2012-10-05,87.0,59.0,73.0,62.0,66.0,0.0,8.0,0.0,0.0,29.33,30.03,3.5,33.0,8.9,2012,10,5, ,-,-
279,20,2012-10-06,59.0,49.0,54.0,45.0,50.0,11.0,0.0,0.0,0.0,29.45,30.15,10.3,2.0,10.7,2012,10,6, ,-,-
280,20,2012-10-07,54.0,47.0,51.0,36.0,44.0,14.0,0.0,0.0,0.86,29.52,30.24,6.4,2.0,6.6,2012,10,7,RA,-,-
281,20,2012-10-08,67.0,40.0,54.0,39.0,47.0,11.0,0.0,0.0,0.0,29.42,30.16,2.4,13.0,5.1,2012,10,8, ,-,-
282,20,2012-10-09,80.0,50.0,65.0,56.0,60.0,0.0,0.0,0.0,0.0,29.24,29.96,7.0,16.0,8.1,2012,10,9, ,-,-
283,20,2012-10-10,72.0,62.0,67.0,62.0,64.0,0.0,2.0,0.0,0.0,29.36,30.07,4.3,6.0,5.3,2012,10,10,FG+ BR HZ,-,-
284,20,2012-10-11,87.0,65.0,76.0,67.0,70.0,0.0,11.0,0.0,0.01,29.38,30.08,6.0,14.0,6.8,2012,10,11,RA BR HZ,-,-
285,20,2012-10-12,86.0,69.0,78.0,66.0,70.0,0.0,13.0,0.0,0.0,29.39,30.1,6.1,15.0,7.4,2012,10,12,BR,-,-
286,20,2012-10-13,83.0,72.0,78.0,69.0,71.0,0.0,13.0,0.0,0.0,29.21,29.93,12.1,17.0,12.3,2012,10,13,RA,-,-
287,20,2012-10-14,83.0,61.0,72.0,55.0,62.0,0.0,7.0,0.0,0.86,29.31,30.0,7.3,31.0,8.7,2012,10,14,TSRA VCTS,-,-
288,20,2012-10-15,83.0,55.0,69.0,49.0,58.0,0.0,4.0,0.0,0.0,29.31,30.02,0.6,17.0,2.6,2012,10,15, ,-,-
289,20,2012-10-16,75.0,59.0,67.0,55.0,60.0,0.0,2.0,0.0,0.0,29.07,29.8,7.4,18.0,7.7,2012,10,16, ,-,-
290,20,2012-10-17,88.0,63.0,76.0,56.0,63.0,0.0,11.0,0.0,0.0,28.95,29.64,5.1,25.0,10.7,2012,10,17, ,-,-
291,20,2012-10-18,77.0,50.0,64.0,33.0,50.0,1.0,0.0,0.0,0.0,29.24,29.93,3.8,35.0,5.5,2012,10,18, ,-,-
292,20,2012-10-19,78.0,49.0,64.0,33.0,49.0,1.0,0.0,0.0,0.0,29.23,29.94,5.8,28.0,7.0,2012,10,19, ,-,-
293,20,2012-10-20,87.0,57.0,72.0,56.0,63.0,0.0,7.0,0.0,0.0,29.08,29.8,8.7,18.0,9.2,2012,10,20, ,-,-
294,20,2012-10-21,90.0,76.0,83.0,67.0,71.0,0.0,18.0,0.0,0.0,29.13,29.82,12.1,17.0,12.2,2012,10,21, ,-,-
295,20,2012-10-22,86.0,73.0,80.0,67.0,70.0,0.0,15.0,0.0,0.01,29.22,29.91,6.1,17.0,9.2,2012,10,22, ,-,-
296,20,2012-10-23,85.0,70.0,78.0,66.0,69.0,0.0,13.0,0.0,0.0,29.21,29.9,9.1,17.0,9.2,2012,10,23, ,-,-
297,20,2012-10-24,84.0,68.0,76.0,63.0,68.0,0.0,11.0,0.0,0.0,29.17,29.88,10.3,17.0,10.4,2012,10,24, ,-,-
298,20,2012-10-25,81.0,55.0,68.0,58.0,63.0,0.0,3.0,0.0,0.05,29.23,29.91,2.7,34.0,10.6,2012,10,25,RA,-,-
299,20,2012-10-26,56.0,45.0,51.0,38.0,45.0,14.0,0.0,0.0,0.04,29.52,30.21,13.3,36.0,13.5,2012,10,26, ,-,-
300,20,2012-10-27,60.0,37.0,49.0,30.0,40.0,16.0,0.0,0.0,0.0,29.52,30.24,6.4,35.0,6.7,2012,10,27, ,-,-
301,20,2012-10-28,65.0,36.0,51.0,29.0,41.0,14.0,0.0,0.0,0.0,29.51,30.24,3.8,35.0,4.2,2012,10,28, ,-,-
302,20,2012-10-29,69.0,38.0,54.0,30.0,43.0,11.0,0.0,0.0,0.0,29.47,30.21,1.9,13.0,2.2,2012,10,29,HZ,-,-
303,20,2012-10-30,77.0,44.0,61.0,38.0,50.0,4.0,0.0,0.0,0.0,29.29,30.02,3.0,20.0,4.7,2012,10,30, ,-,-
304,20,2012-10-31,83.0,60.0,72.0,47.0,56.0,0.0,7.0,0.0,0.0,29.27,29.98,2.5,26.0,5.0,2012,10,31, ,-,-
305,20,2012-11-01,88.0,52.0,70.0,49.0,58.0,0.0,5.0,0.0,0.0,29.26,29.96,1.2,23.0,3.2,2012,11,1, ,-,-
306,20,2012-11-02,87.0,68.0,78.0,52.0,62.0,0.0,13.0,0.0,0.0,29.23,29.93,5.3,20.0,7.5,2012,11,2, ,-,-
307,20,2012-11-03,85.0,61.0,73.0,59.0,64.0,0.0,8.0,0.0,0.0,29.33,30.01,1.1,12.0,5.1,2012,11,3,VCTS,-,-
308,20,2012-11-04,75.0,53.0,64.0,45.0,53.0,1.0,0.0,0.0,0.0,29.36,30.07,2.3,34.0,3.7,2012,11,4, ,-,-
309,20,2012-11-05,77.0,51.0,64.0,41.0,52.0,1.0,0.0,0.0,0.0,29.34,30.04,6.3,34.0,6.7,2012,11,5, ,-,-
310,20,2012-11-06,73.0,44.0,59.0,40.0,49.0,6.0,0.0,0.0,0.0,29.39,30.1,2.0,33.0,3.1,2012,11,6, ,-,-
311,20,2012-11-07,76.0,46.0,61.0,38.0,50.0,4.0,0.0,0.0,0.0,29.39,30.11,1.8,11.0,3.6,2012,11,7, ,-,-
312,20,2012-11-08,81.0,52.0,67.0,51.0,58.0,0.0,2.0,0.0,0.0,29.31,30.03,10.8,16.0,10.9,2012,11,8, ,-,-
313,20,2012-11-09,83.0,62.0,73.0,56.0,62.0,0.0,8.0,0.0,0.0,29.27,29.97,12.4,17.0,12.6,2012,11,9, ,-,-
314,20,2012-11-10,81.0,64.0,73.0,59.0,64.0,0.0,8.0,0.0,0.0,29.18,29.9,13.5,16.0,13.7,2012,11,10, ,-,-
315,20,2012-11-11,76.0,44.0,60.0,55.0,59.0,5.0,0.0,0.0,0.01,29.27,29.94,1.8,23.0,11.3,2012,11,11,RA,-,-
316,20,2012-11-12,58.0,35.0,47.0,23.0,37.0,18.0,0.0,0.0,0.0,29.72,30.42,5.1,1.0,5.9,2012,11,12,HZ,-,-
317,20,2012-11-13,59.0,33.0,46.0,25.0,38.0,19.0,0.0,0.0,0.0,29.68,30.42,3.9,12.0,4.0,2012,11,13,HZ,-,-
318,20,2012-11-14,63.0,39.0,51.0,29.0,41.0,14.0,0.0,0.0,0.0,29.6,30.35,2.8,12.0,3.1,2012,11,14, ,-,-
319,20,2012-11-15,65.0,39.0,52.0,31.0,42.0,13.0,0.0,0.0,0.0,29.56,30.29,4.5,12.0,5.6,2012,11,15, ,-,-
320,20,2012-11-16,66.0,37.0,52.0,31.0,42.0,13.0,0.0,0.0,0.0,29.63,30.35,2.2,7.0,2.9,2012,11,16, ,-,-
321,20,2012-11-17,66.0,35.0,51.0,29.0,41.0,14.0,0.0,0.0,0.0,29.6,30.33,3.1,13.0,3.5,2012,11,17, ,-,-
322,20,2012-11-18,69.0,39.0,54.0,35.0,46.0,11.0,0.0,0.0,0.0,29.51,30.25,5.7,15.0,6.4,2012,11,18, ,-,-
323,20,2012-11-19,73.0,55.0,64.0,46.0,54.0,1.0,0.0,0.0,0.0,29.44,30.17,6.7,10.0,6.9,2012,11,19, ,-,-
324,20,2012-11-20,81.0,51.0,66.0,51.0,57.0,0.0,1.0,0.0,0.0,29.44,30.15,3.0,7.0,1.7,2012,11,20, ,-,-
325,20,2012-11-21,80.0,50.0,65.0,49.0,56.0,0.0,0.0,0.0,0.0,29.45,30.18,3.6,15.0,3.8,2012,11,21,BR,-,-
326,20,2012-11-22,76.0,49.0,63.0,49.0,56.0,2.0,0.0,0.0,0.01,29.36,30.07,5.5,17.0,6.7,2012,11,22,RA,-,-
327,20,2012-11-23,68.0,44.0,56.0,33.0,48.0,9.0,0.0,0.0,0.0,29.62,30.31,9.3,2.0,10.1,2012,11,23, ,-,-
328,20,2012-11-24,61.0,34.0,48.0,22.0,39.0,17.0,0.0,0.0,0.0,29.52,30.27,2.0,14.0,4.7,2012,11,24, ,-,-
329,20,2012-11-25,76.0,42.0,59.0,37.0,49.0,6.0,0.0,0.0,0.0,29.21,29.95,7.7,17.0,8.4,2012,11,25, ,-,-
330,20,2012-11-26,77.0,48.0,63.0,48.0,55.0,2.0,0.0,0.0,0.0,29.31,29.98,5.7,32.0,11.9,2012,11,26, ,-,-
331,20,2012-11-27,54.0,38.0,46.0,34.0,41.0,19.0,0.0,0.0,0.0,29.62,30.33,6.9,33.0,8.1,2012,11,27, ,-,-
332,20,2012-11-28,66.0,33.0,50.0,36.0,43.0,15.0,0.0,0.0,0.0,29.59,30.33,6.3,15.0,6.6,2012,11,28, ,-,-
333,20,2012-11-29,68.0,38.0,53.0,39.0,47.0,12.0,0.0,0.0,0.0,29.44,30.18,7.7,16.0,7.8,2012,11,29, ,-,-
334,20,2012-11-30,74.0,54.0,64.0,55.0,59.0,1.0,0.0,0.0,0.0,29.35,30.07,6.4,16.0,7.6,2012,11,30,BR HZ,-,-
335,20,2012-12-01,82.0,63.0,73.0,61.0,65.0,0.0,8.0,0.0,0.0,29.29,29.99,10.0,18.0,10.1,2012,12,1, ,-,-
336,20,2012-12-02,82.0,67.0,75.0,61.0,65.0,0.0,10.0,0.0,0.0,29.31,30.02,7.9,18.0,8.3,2012,12,2, ,-,-
337,20,2012-12-03,80.0,65.0,73.0,58.0,63.0,0.0,8.0,0.0,0.0,29.25,29.95,10.1,18.0,10.2,2012,12,3, ,-,-
338,20,2012-12-04,73.0,53.0,63.0,41.0,53.0,2.0,0.0,0.0,0.0,29.44,30.12,6.8,34.0,10.0,2012,12,4, ,-,-
339,20,2012-12-05,67.0,42.0,55.0,41.0,48.0,10.0,0.0,0.0,0.0,29.42,30.16,2.7,3.0,5.8,2012,12,5, ,-,-
340,20,2012-12-06,69.0,48.0,59.0,49.0,53.0,6.0,0.0,0.0,0.0,29.16,29.91,8.2,16.0,8.7,2012,12,6,FG BR,-,-
