,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,heat,cool,snowfall,preciptotal,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
123,5,2012-10-02,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,2,1725,0542, 
124,5,2012-10-03,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,3,1723,0543, 
125,5,2012-10-04,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,4,1721,0544, 
126,5,2012-10-05,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,5,1720,0546, 
127,5,2012-10-06,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,6,1718,0547, 
128,5,2012-10-07,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,7,1716,0548, 
129,5,2012-10-08,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,8,1715,0549, 
130,5,2012-10-09,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,9,1713,0550, 
131,5,2012-10-10,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,10,1711,0551, 
132,5,2012-10-11,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,11,1710,0552, 
133,5,2012-10-12,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,12,1708,0553, 
134,5,2012-10-13,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,13,1706,0555, 
135,5,2012-10-14,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,14,1705,0556, 
136,5,2012-10-15,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,15,1703,0557, 
137,5,2012-10-16,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,16,1702,0558, 
138,5,2012-10-17,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,17,1700,0559, 
139,5,2012-10-18,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,18,1659,0600, 
140,5,2012-10-19,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,19,1657,0601, 
141,5,2012-10-20,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,20,1655,0603, 
142,5,2012-10-21,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,21,1654,0604, 
143,5,2012-10-22,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,22,1652,0605, 
144,5,2012-10-23,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,23,1651,0606, 
145,5,2012-10-24,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,24,1650,0607, 
146,5,2012-10-25,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,25,1648,0609, 
147,5,2012-10-26,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,26,1647,0610, 
148,5,2012-10-27,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,27,1645,0611, 
149,5,2012-10-28,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,28,1644,0612, 
150,5,2012-10-29,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,29,1643,0613, 
151,5,2012-10-30,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,30,1641,0615, 
152,5,2012-10-31,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,10,31,1640,0616, 
153,5,2012-11-01,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,1,1639,0617, 
154,5,2012-11-02,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,2,1637,0618, 
155,5,2012-11-03,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,3,1636,0620, 
156,5,2012-11-04,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,4,1635,0621, 
157,5,2012-11-05,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,5,1634,0622, 
158,5,2012-11-06,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,6,1633,0623, 
159,5,2012-11-07,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,7,1631,0625, 
160,5,2012-11-08,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,8,1630,0626, 
161,5,2012-11-09,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,9,1629,0627, 
162,5,2012-11-10,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,10,1628,0628, 
163,5,2012-11-11,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,11,1627,0630, 
164,5,2012-11-12,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,12,1626,0631, 
165,5,2012-11-13,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,13,1625,0632, 
166,5,2012-11-14,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,14,1624,0633, 
167,5,2012-11-15,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,15,1623,0635, 
168,5,2012-11-16,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,16,1622,0636, 
169,5,2012-11-17,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,17,1622,0637, 
170,5,2012-11-18,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,18,1621,0638, 
171,5,2012-11-19,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,19,1620,0639, 
172,5,2012-11-20,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,20,1619,0641, 
173,5,2012-11-21,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,21,1619,0642, 
174,5,2012-11-22,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,22,1618,0643, 
175,5,2012-11-23,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,23,1617,0644, 
176,5,2012-11-24,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,24,1617,0645, 
177,5,2012-11-25,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,25,1616,0647, 
178,5,2012-11-26,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,26,1616,0648, 
179,5,2012-11-27,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,27,1615,0649, 
180,5,2012-11-28,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,28,1615,0650, 
181,5,2012-11-29,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,29,1614,0651, 
182,5,2012-11-30,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,11,30,1614,0652, 
183,5,2012-12-01,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,1,1614,0653, 
184,5,2012-12-02,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,2,1613,0654, 
185,5,2012-12-03,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,3,1613,0655, 
186,5,2012-12-04,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,4,1613,0656, 
187,5,2012-12-05,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,5,1613,0657, 
188,5,2012-12-06,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,6,1613,0658, 
189,5,2012-12-07,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,7,1613,0659, 
190,5,2012-12-08,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,8,1612,0700, 
191,5,2012-12-09,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,9,1612,0701, 
192,5,2012-12-10,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,10,1612,0702, 
193,5,2012-12-11,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,11,1613,0703, 
194,5,2012-12-12,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,12,1613,0704, 
195,5,2012-12-13,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,13,1613,0704, 
196,5,2012-12-14,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,14,1613,0705, 
197,5,2012-12-15,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,15,1613,0706, 
198,5,2012-12-16,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,16,1614,0707, 
199,5,2012-12-17,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,17,1614,0707, 
200,5,2012-12-18,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,18,1614,0708, 
201,5,2012-12-19,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,19,1615,0708, 
202,5,2012-12-20,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,20,1615,0709, 
203,5,2012-12-21,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,21,1615,0710, 
204,5,2012-12-22,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,22,1616,0710, 
205,5,2012-12-23,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,23,1616,0711, 
206,5,2012-12-24,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,24,1617,0711, 
207,5,2012-12-25,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,25,1618,0711, 
208,5,2012-12-26,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,26,1618,0712, 
209,5,2012-12-27,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,27,1619,0712, 
210,5,2012-12-28,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,28,1620,0712, 
211,5,2012-12-29,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,29,1620,0713, 
212,5,2012-12-30,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,30,1621,0713, 
213,5,2012-12-31,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2012,12,31,1622,0713, 
214,5,2013-01-01,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,1,1623,0713, 
215,5,2013-01-02,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,2,1624,0713, 
216,5,2013-01-03,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,3,1625,0713, 
217,5,2013-01-04,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,4,1626,0713, 
218,5,2013-01-05,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,5,1627,0713, 
219,5,2013-01-06,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,6,1628,0713, 
220,5,2013-01-07,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,7,1629,0713, 
221,5,2013-01-08,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,8,1630,0713, 
222,5,2013-01-09,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,9,1631,0713, 
223,5,2013-01-10,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,10,1632,0712, 
224,5,2013-01-11,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,11,1633,0712, 
225,5,2013-01-12,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,12,1634,0712, 
226,5,2013-01-13,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,13,1635,0711, 
227,5,2013-01-14,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,14,1636,0711, 
228,5,2013-01-15,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,15,1637,0711, 
229,5,2013-01-16,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,16,1638,0710, 
230,5,2013-01-17,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,17,1640,0710, 
231,5,2013-01-18,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,18,1641,0709, 
232,5,2013-01-19,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,19,1642,0708, 
233,5,2013-01-20,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,20,1643,0708, 
234,5,2013-01-21,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,21,1645,0707, 
235,5,2013-01-22,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,22,1646,0707, 
236,5,2013-01-23,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,23,1647,0706, 
237,5,2013-01-24,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,24,1648,0705, 
238,5,2013-01-25,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,25,1650,0704, 
239,5,2013-01-26,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,26,1651,0703, 
240,5,2013-01-27,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,27,1652,0703, 
241,5,2013-01-28,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,28,1653,0702, 
242,5,2013-01-29,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,29,1655,0701, 
243,5,2013-01-30,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,30,1656,0660, 
244,5,2013-01-31,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,1,31,1657,0659, 
245,5,2013-02-01,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,2,1,1658,0658, 
246,5,2013-02-02,71.7,52.5,62.4,4.8,39.22167487684729,4.466666666666667,1.8666666666666667,0.0,0.13033333333333333,30.029876543209863,9.441625615763549,21.305418719211822,10.043333333333333,2013,2,2,1660,0657, 
