,store_nbr,item_nbr,cool,heat,preciptotal,snowfall,is_holiday
11998,20,41,18.0,0.0,0.0,0.0,0
11999,20,74,18.0,0.0,0.0,0.0,0
12000,28,2,18.0,0.0,0.0,0.0,0
12001,28,5,18.0,0.0,0.0,0.0,0
12002,28,45,18.0,0.0,0.0,0.0,0
12003,3,2,13.0,0.0,0.0,0.0,0
12004,3,109,13.0,0.0,0.0,0.0,0
12005,20,5,13.0,0.0,0.0,0.0,0
12006,20,41,13.0,0.0,0.0,0.0,0
12007,20,74,13.0,0.0,0.0,0.0,0
12008,28,5,13.0,0.0,0.0,0.0,0
12009,3,2,0.0,15.0,0.0,0.0,0
12010,3,5,0.0,15.0,0.0,0.0,0
12011,3,109,0.0,15.0,0.0,0.0,0
12012,20,5,0.0,15.0,0.0,0.0,0
12013,20,41,0.0,15.0,0.0,0.0,0
12014,28,2,0.0,15.0,0.0,0.0,0
12015,28,5,0.0,15.0,0.0,0.0,0
12016,3,2,3.0,0.0,0.55,0.0,1
12017,3,45,3.0,0.0,0.55,0.0,1
12018,3,109,3.0,0.0,0.55,0.0,1
12019,20,74,3.0,0.0,0.55,0.0,1
12020,28,2,3.0,0.0,0.55,0.0,1
12021,28,45,3.0,0.0,0.55,0.0,1
12022,3,2,18.0,0.0,0.22,0.0,1
12023,3,45,18.0,0.0,0.22,0.0,1
12024,3,109,18.0,0.0,0.22,0.0,1
12025,20,5,18.0,0.0,0.22,0.0,1
12026,20,41,18.0,0.0,0.22,0.0,1
12027,20,74,18.0,0.0,0.22,0.0,1
12028,28,2,18.0,0.0,0.22,0.0,1
12029,28,45,18.0,0.0,0.22,0.0,1
12030,3,2,13.0,0.0,0.0,0.0,0
12031,3,5,13.0,0.0,0.0,0.0,0
12032,3,45,13.0,0.0,0.0,0.0,0
12033,3,109,13.0,0.0,0.0,0.0,0
12034,20,41,13.0,0.0,0.0,0.0,0
12035,20,74,13.0,0.0,0.0,0.0,0
12036,28,2,13.0,0.0,0.0,0.0,0
12037,28,45,13.0,0.0,0.0,0.0,0
12038,3,2,13.0,0.0,0.0,0.0,0
12039,3,109,13.0,0.0,0.0,0.0,0
12040,20,41,13.0,0.0,0.0,0.0,0
12041,28,45,13.0,0.0,0.0,0.0,0
12042,3,2,0.0,34.0,0.0,0.0,0
12043,3,5,0.0,34.0,0.0,0.0,0
12044,3,45,0.0,34.0,0.0,0.0,0
12045,3,109,0.0,34.0,0.0,0.0,0
12046,20,5,0.0,34.0,0.0,0.0,0
12047,20,41,0.0,34.0,0.0,0.0,0
12048,20,74,0.0,34.0,0.0,0.0,0
12049,28,2,0.0,34.0,0.0,0.0,0
12050,28,45,0.0,34.0,0.0,0.0,0
12051,3,5,18.0,0.0,0.0,0.0,0
12052,3,109,18.0,0.0,0.0,0.0,0
12053,20,5,18.0,0.0,0.0,0.0,0
12054,28,2,18.0,0.0,0.0,0.0,0
12055,28,5,18.0,0.0,0.0,0.0,0
12056,28,45,18.0,0.0,0.0,0.0,0
12057,3,45,0.0,3.0,0.0,0.0,0
12058,3,109,0.0,3.0,0.0,0.0,0
12059,20,5,0.0,3.0,0.0,0.0,0
12060,20,41,0.0,3.0,0.0,0.0,0
12061,20,74,0.0,3.0,0.0,0.0,0
12062,28,2,0.0,3.0,0.0,0.0,0
12063,28,5,0.0,3.0,0.0,0.0,0
12064,28,45,0.0,3.0,0.0,0.0,0
12065,3,2,0.0,17.0,0.0,0.0,1
12066,3,45,0.0,17.0,0.0,0.0,1
12067,3,109,0.0,17.0,0.0,0.0,1
12068,20,41,0.0,17.0,0.0,0.0,1
12069,20,74,0.0,17.0,0.0,0.0,1
12070,28,2,0.0,17.0,0.0,0.0,1
12071,28,5,0.0,17.0,0.0,0.0,1
12072,28,45,0.0,17.0,0.0,0.0,1
12073,3,2,0.0,26.0,0.0,0.0,1
12074,3,5,0.0,26.0,0.0,0.0,1
12075,3,45,0.0,26.0,0.0,0.0,1
12076,3,109,0.0,26.0,0.0,0.0,1
12077,20,5,0.0,26.0,0.0,0.0,1
12078,20,41,0.0,26.0,0.0,0.0,1
12079,20,74,0.0,26.0,0.0,0.0,1
12080,28,2,0.0,26.0,0.0,0.0,1
12081,28,45,0.0,26.0,0.0,0.0,1
12082,3,2,0.0,16.0,0.0,0.0,0
12083,3,45,0.0,16.0,0.0,0.0,0
12084,3,109,0.0,16.0,0.0,0.0,0
12085,20,5,0.0,16.0,0.0,0.0,0
12086,20,41,0.0,16.0,0.0,0.0,0
12087,28,2,0.0,16.0,0.0,0.0,0
12088,28,5,0.0,16.0,0.0,0.0,0
12089,28,45,0.0,16.0,0.0,0.0,0
12090,3,2,0.0,23.0,0.0,0.0,0
12091,3,5,0.0,23.0,0.0,0.0,0
12092,3,45,0.0,23.0,0.0,0.0,0
12093,3,109,0.0,23.0,0.0,0.0,0
12094,20,41,0.0,23.0,0.0,0.0,0
12095,28,2,0.0,23.0,0.0,0.0,0
12096,28,5,0.0,23.0,0.0,0.0,0
12097,28,45,0.0,23.0,0.0,0.0,0
12098,3,2,0.0,16.0,0.21,0.0,0
12099,3,5,0.0,16.0,0.21,0.0,0
12100,3,102,0.0,16.0,0.21,0.0,0
12101,3,109,0.0,16.0,0.21,0.0,0
12102,20,5,0.0,16.0,0.21,0.0,0
12103,20,41,0.0,16.0,0.21,0.0,0
12104,28,2,0.0,16.0,0.21,0.0,0
12105,28,45,0.0,16.0,0.21,0.0,0
12106,3,2,2.0,0.0,0.0,0.0,0
12107,3,5,2.0,0.0,0.0,0.0,0
12108,3,109,2.0,0.0,0.0,0.0,0
12109,20,5,2.0,0.0,0.0,0.0,0
12110,20,41,2.0,0.0,0.0,0.0,0
12111,28,45,2.0,0.0,0.0,0.0,0
12112,3,2,0.0,17.0,0.0,0.0,0
12113,3,5,0.0,17.0,0.0,0.0,0
12114,3,45,0.0,17.0,0.0,0.0,0
12115,3,109,0.0,17.0,0.0,0.0,0
12116,20,5,0.0,17.0,0.0,0.0,0
12117,20,41,0.0,17.0,0.0,0.0,0
12118,20,74,0.0,17.0,0.0,0.0,0
12119,28,2,0.0,17.0,0.0,0.0,0
12120,28,5,0.0,17.0,0.0,0.0,0
12121,3,2,0.0,12.0,0.0,0.0,1
12122,3,5,0.0,12.0,0.0,0.0,1
12123,3,45,0.0,12.0,0.0,0.0,1
12124,3,109,0.0,12.0,0.0,0.0,1
12125,20,41,0.0,12.0,0.0,0.0,1
12126,20,74,0.0,12.0,0.0,0.0,1
12127,28,45,0.0,12.0,0.0,0.0,1
12128,3,2,0.0,0.0,0.0,0.0,1
12129,3,5,0.0,0.0,0.0,0.0,1
12130,3,109,0.0,0.0,0.0,0.0,1
12131,20,41,0.0,0.0,0.0,0.0,1
12132,20,74,0.0,0.0,0.0,0.0,1
12133,28,2,0.0,0.0,0.0,0.0,1
12134,3,2,5.0,0.0,0.0,0.0,0
12135,3,5,5.0,0.0,0.0,0.0,0
12136,3,45,5.0,0.0,0.0,0.0,0
12137,3,102,5.0,0.0,0.0,0.0,0
12138,3,109,5.0,0.0,0.0,0.0,0
12139,20,5,5.0,0.0,0.0,0.0,0
12140,20,41,5.0,0.0,0.0,0.0,0
12141,20,74,5.0,0.0,0.0,0.0,0
12142,28,2,5.0,0.0,0.0,0.0,0
12143,28,5,5.0,0.0,0.0,0.0,0
12144,3,2,0.0,9.0,0.0,0.0,0
12145,3,45,0.0,9.0,0.0,0.0,0
12146,3,109,0.0,9.0,0.0,0.0,0
12147,20,41,0.0,9.0,0.0,0.0,0
12148,3,2,3.0,0.0,0.0,0.0,0
12149,3,5,3.0,0.0,0.0,0.0,0
12150,3,109,3.0,0.0,0.0,0.0,0
12151,20,5,3.0,0.0,0.0,0.0,0
12152,20,41,3.0,0.0,0.0,0.0,0
12153,20,74,3.0,0.0,0.0,0.0,0
12154,28,2,3.0,0.0,0.0,0.0,0
12155,28,45,3.0,0.0,0.0,0.0,0
12156,3,2,0.0,6.0,0.0,0.0,0
12157,3,5,0.0,6.0,0.0,0.0,0
12158,3,45,0.0,6.0,0.0,0.0,0
12159,3,109,0.0,6.0,0.0,0.0,0
12160,20,5,0.0,6.0,0.0,0.0,0
12161,20,41,0.0,6.0,0.0,0.0,0
12162,20,74,0.0,6.0,0.0,0.0,0
12163,28,5,0.0,6.0,0.0,0.0,0
12164,28,45,0.0,6.0,0.0,0.0,0
12165,3,2,0.0,15.0,0.0,0.0,0
12166,3,109,0.0,15.0,0.0,0.0,0
12167,20,41,0.0,15.0,0.0,0.0,0
12168,20,74,0.0,15.0,0.0,0.0,0
12169,28,5,0.0,15.0,0.0,0.0,0
12170,28,45,0.0,15.0,0.0,0.0,0
12171,3,2,0.0,9.0,0.0,0.0,1
12172,3,45,0.0,9.0,0.0,0.0,1
12173,3,109,0.0,9.0,0.0,0.0,1
12174,20,41,0.0,9.0,0.0,0.0,1
12175,20,74,0.0,9.0,0.0,0.0,1
12176,28,2,0.0,9.0,0.0,0.0,1
12177,28,5,0.0,9.0,0.0,0.0,1
12178,28,45,0.0,9.0,0.0,0.0,1
12179,3,2,0.0,17.0,0.16,0.0,1
12180,3,5,0.0,17.0,0.16,0.0,1
12181,3,45,0.0,17.0,0.16,0.0,1
12182,3,109,0.0,17.0,0.16,0.0,1
12183,20,74,0.0,17.0,0.16,0.0,1
12184,28,2,0.0,17.0,0.16,0.0,1
12185,28,5,0.0,17.0,0.16,0.0,1
12186,28,45,0.0,17.0,0.16,0.0,1
12187,3,2,0.0,12.0,0.06,0.0,0
12188,3,109,0.0,12.0,0.06,0.0,0
12189,20,41,0.0,12.0,0.06,0.0,0
12190,28,5,0.0,12.0,0.06,0.0,0
12191,28,45,0.0,12.0,0.06,0.0,0
12192,3,2,0.0,9.0,0.0,0.0,0
12193,3,5,0.0,9.0,0.0,0.0,0
12194,3,109,0.0,9.0,0.0,0.0,0
12195,20,5,0.0,9.0,0.0,0.0,0
12196,20,41,0.0,9.0,0.0,0.0,0
12197,20,74,0.0,9.0,0.0,0.0,0
12198,28,2,0.0,9.0,0.0,0.0,0
12199,28,5,0.0,9.0,0.0,0.0,0
12200,28,45,0.0,9.0,0.0,0.0,0
12201,3,2,0.0,4.0,0.0,0.0,0
12202,3,5,0.0,4.0,0.0,0.0,0
12203,3,45,0.0,4.0,0.0,0.0,0
12204,3,109,0.0,4.0,0.0,0.0,0
12205,20,41,0.0,4.0,0.0,0.0,0
12206,20,74,0.0,4.0,0.0,0.0,0
12207,28,5,0.0,4.0,0.0,0.0,0
12208,28,45,0.0,4.0,0.0,0.0,0
12209,3,2,7.0,0.0,0.0,0.0,0
12210,3,45,7.0,0.0,0.0,0.0,0
12211,3,109,7.0,0.0,0.0,0.0,0
12212,20,5,7.0,0.0,0.0,0.0,0
12213,20,41,7.0,0.0,0.0,0.0,0
12214,20,74,7.0,0.0,0.0,0.0,0
12215,28,2,7.0,0.0,0.0,0.0,0
12216,28,5,7.0,0.0,0.0,0.0,0
12217,28,45,7.0,0.0,0.0,0.0,0
12218,3,2,0.0,0.0,0.0,0.0,0
12219,3,45,0.0,0.0,0.0,0.0,0
12220,3,109,0.0,0.0,0.0,0.0,0
12221,20,5,0.0,0.0,0.0,0.0,0
12222,20,41,0.0,0.0,0.0,0.0,0
12223,28,2,0.0,0.0,0.0,0.0,0
12224,28,5,0.0,0.0,0.0,0.0,0
12225,28,45,0.0,0.0,0.0,0.0,0
12226,3,2,9.0,0.0,0.0,0.0,1
12227,3,5,9.0,0.0,0.0,0.0,1
12228,3,45,9.0,0.0,0.0,0.0,1
12229,3,102,9.0,0.0,0.0,0.0,1
12230,3,109,9.0,0.0,0.0,0.0,1
12231,20,41,9.0,0.0,0.0,0.0,1
12232,20,74,9.0,0.0,0.0,0.0,1
12233,3,2,0.0,1.0,0.0,0.0,1
12234,3,5,0.0,1.0,0.0,0.0,1
12235,3,45,0.0,1.0,0.0,0.0,1
12236,3,109,0.0,1.0,0.0,0.0,1
12237,20,41,0.0,1.0,0.0,0.0,1
12238,20,74,0.0,1.0,0.0,0.0,1
12239,28,45,0.0,1.0,0.0,0.0,1
12240,3,2,0.0,24.0,0.07,0.0,0
12241,3,5,0.0,24.0,0.07,0.0,0
12242,3,109,0.0,24.0,0.07,0.0,0
12243,20,5,0.0,24.0,0.07,0.0,0
12244,20,41,0.0,24.0,0.07,0.0,0
12245,20,74,0.0,24.0,0.07,0.0,0
12246,28,2,0.0,24.0,0.07,0.0,0
12247,28,5,0.0,24.0,0.07,0.0,0
12248,3,2,0.0,19.0,0.0,0.0,0
12249,3,109,0.0,19.0,0.0,0.0,0
12250,20,5,0.0,19.0,0.0,0.0,0
12251,20,41,0.0,19.0,0.0,0.0,0
12252,20,74,0.0,19.0,0.0,0.0,0
12253,28,2,0.0,19.0,0.0,0.0,0
12254,28,5,0.0,19.0,0.0,0.0,0
12255,28,45,0.0,19.0,0.0,0.0,0
12256,3,2,0.0,7.0,0.0,0.0,0
12257,3,5,0.0,7.0,0.0,0.0,0
12258,3,109,0.0,7.0,0.0,0.0,0
12259,20,41,0.0,7.0,0.0,0.0,0
12260,20,74,0.0,7.0,0.0,0.0,0
12261,28,2,0.0,7.0,0.0,0.0,0
12262,28,5,0.0,7.0,0.0,0.0,0
12263,28,45,0.0,7.0,0.0,0.0,0
12264,3,2,0.0,11.0,0.0,0.0,0
12265,3,45,0.0,11.0,0.0,0.0,0
12266,3,109,0.0,11.0,0.0,0.0,0
12267,20,41,0.0,11.0,0.0,0.0,0
12268,20,74,0.0,11.0,0.0,0.0,0
12269,28,2,0.0,11.0,0.0,0.0,0
12270,3,2,0.0,9.0,0.0,0.0,0
12271,3,45,0.0,9.0,0.0,0.0,0
12272,3,109,0.0,9.0,0.0,0.0,0
12273,20,5,0.0,9.0,0.0,0.0,0
12274,20,41,0.0,9.0,0.0,0.0,0
12275,28,5,0.0,9.0,0.0,0.0,0
12276,28,45,0.0,9.0,0.0,0.0,0
12277,3,2,0.0,1.0,0.0,0.0,1
12278,3,5,0.0,1.0,0.0,0.0,1
12279,3,109,0.0,1.0,0.0,0.0,1
12280,20,5,0.0,1.0,0.0,0.0,1
12281,20,41,0.0,1.0,0.0,0.0,1
12282,28,2,0.0,1.0,0.0,0.0,1
12283,28,45,0.0,1.0,0.0,0.0,1
12284,3,5,2.0,0.0,1.79,0.0,1
12285,3,45,2.0,0.0,1.79,0.0,1
12286,3,109,2.0,0.0,1.79,0.0,1
12287,20,41,2.0,0.0,1.79,0.0,1
12288,28,5,2.0,0.0,1.79,0.0,1
12289,3,2,1.0,0.0,0.04,0.0,0
12290,3,5,1.0,0.0,0.04,0.0,0
12291,3,45,1.0,0.0,0.04,0.0,0
12292,3,102,1.0,0.0,0.04,0.0,0
12293,3,109,1.0,0.0,0.04,0.0,0
12294,20,41,1.0,0.0,0.04,0.0,0
12295,20,74,1.0,0.0,0.04,0.0,0
12296,28,5,1.0,0.0,0.04,0.0,0
12297,28,45,1.0,0.0,0.04,0.0,0
12298,3,2,0.0,0.0,0.0,0.0,0
12299,3,5,0.0,0.0,0.0,0.0,0
12300,3,45,0.0,0.0,0.0,0.0,0
12301,3,109,0.0,0.0,0.0,0.0,0
12302,20,41,0.0,0.0,0.0,0.0,0
12303,28,2,0.0,0.0,0.0,0.0,0
12304,28,45,0.0,0.0,0.0,0.0,0
12305,3,5,9.0,0.0,0.19,0.0,0
12306,3,109,9.0,0.0,0.19,0.0,0
12307,20,41,9.0,0.0,0.19,0.0,0
12308,28,45,9.0,0.0,0.19,0.0,0
12309,3,2,0.0,1.0,0.0,0.0,0
12310,3,109,0.0,1.0,0.0,0.0,0
12311,20,41,0.0,1.0,0.0,0.0,0
12312,20,74,0.0,1.0,0.0,0.0,0
12313,28,45,0.0,1.0,0.0,0.0,0
12314,3,2,0.0,0.0,0.0,0.0,0
12315,3,5,0.0,0.0,0.0,0.0,0
12316,3,45,0.0,0.0,0.0,0.0,0
12317,3,109,0.0,0.0,0.0,0.0,0
12318,20,5,0.0,0.0,0.0,0.0,0
12319,20,41,0.0,0.0,0.0,0.0,0
12320,20,74,0.0,0.0,0.0,0.0,0
12321,28,5,0.0,0.0,0.0,0.0,0
12322,28,45,0.0,0.0,0.0,0.0,0
12323,3,45,12.0,0.0,0.0,0.0,1
12324,3,109,12.0,0.0,0.0,0.0,1
12325,20,5,12.0,0.0,0.0,0.0,1
12326,20,41,12.0,0.0,0.0,0.0,1
12327,20,106,12.0,0.0,0.0,0.0,1
12328,28,2,12.0,0.0,0.0,0.0,1
12329,28,5,12.0,0.0,0.0,0.0,1
12330,28,45,12.0,0.0,0.0,0.0,1
12331,3,2,5.0,0.0,0.47,0.0,1
12332,3,5,5.0,0.0,0.47,0.0,1
12333,3,45,5.0,0.0,0.47,0.0,1
12334,3,109,5.0,0.0,0.47,0.0,1
12335,20,5,5.0,0.0,0.47,0.0,1
12336,20,41,5.0,0.0,0.47,0.0,1
12337,28,2,5.0,0.0,0.47,0.0,1
12338,28,5,5.0,0.0,0.47,0.0,1
12339,28,45,5.0,0.0,0.47,0.0,1
12340,3,2,0.0,2.0,0.06,0.0,0
12341,3,5,0.0,2.0,0.06,0.0,0
12342,3,45,0.0,2.0,0.06,0.0,0
12343,20,41,0.0,2.0,0.06,0.0,0
12344,20,74,0.0,2.0,0.06,0.0,0
12345,28,5,0.0,2.0,0.06,0.0,0
12346,28,45,0.0,2.0,0.06,0.0,0
12347,3,2,0.0,11.0,0.0,0.0,0
12348,3,45,0.0,11.0,0.0,0.0,0
12349,3,109,0.0,11.0,0.0,0.0,0
12350,20,41,0.0,11.0,0.0,0.0,0
12351,20,74,0.0,11.0,0.0,0.0,0
12352,20,106,0.0,11.0,0.0,0.0,0
12353,28,5,0.0,11.0,0.0,0.0,0
12354,28,45,0.0,11.0,0.0,0.0,0
12355,3,2,0.0,14.0,0.0,0.0,0
12356,3,5,0.0,14.0,0.0,0.0,0
12357,3,109,0.0,14.0,0.0,0.0,0
12358,20,41,0.0,14.0,0.0,0.0,0
12359,28,2,0.0,14.0,0.0,0.0,0
12360,28,5,0.0,14.0,0.0,0.0,0
12361,28,45,0.0,14.0,0.0,0.0,0
12362,3,2,0.0,11.0,0.0,0.0,0
12363,3,45,0.0,11.0,0.0,0.0,0
12364,3,109,0.0,11.0,0.0,0.0,0
12365,20,41,0.0,11.0,0.0,0.0,0
12366,28,2,0.0,11.0,0.0,0.0,0
12367,28,5,0.0,11.0,0.0,0.0,0
12368,28,45,0.0,11.0,0.0,0.0,0
12369,3,45,0.0,9.0,0.0,0.0,0
12370,3,109,0.0,9.0,0.0,0.0,0
12371,20,5,0.0,9.0,0.0,0.0,0
12372,20,41,0.0,9.0,0.0,0.0,0
12373,28,2,0.0,9.0,0.0,0.0,0
12374,28,5,0.0,9.0,0.0,0.0,0
12375,28,45,0.0,9.0,0.0,0.0,0
12376,3,2,4.0,0.0,0.0,0.0,1
12377,3,45,4.0,0.0,0.0,0.0,1
12378,3,109,4.0,0.0,0.0,0.0,1
12379,20,5,4.0,0.0,0.0,0.0,1
12380,20,41,4.0,0.0,0.0,0.0,1
12381,28,5,4.0,0.0,0.0,0.0,1
12382,28,45,4.0,0.0,0.0,0.0,1
12383,3,5,14.0,0.0,0.0,0.0,1
12384,3,45,14.0,0.0,0.0,0.0,1
12385,3,109,14.0,0.0,0.0,0.0,1
12386,20,5,14.0,0.0,0.0,0.0,1
12387,20,41,14.0,0.0,0.0,0.0,1
12388,28,2,14.0,0.0,0.0,0.0,1
12389,28,5,14.0,0.0,0.0,0.0,1
12390,28,45,14.0,0.0,0.0,0.0,1
12391,3,2,0.0,0.0,0.02,0.0,0
12392,3,45,0.0,0.0,0.02,0.0,0
12393,3,102,0.0,0.0,0.02,0.0,0
12394,3,109,0.0,0.0,0.02,0.0,0
12395,20,41,0.0,0.0,0.02,0.0,0
12396,28,2,0.0,0.0,0.02,0.0,0
12397,28,5,0.0,0.0,0.02,0.0,0
12398,28,45,0.0,0.0,0.02,0.0,0
12399,3,5,0.0,8.0,0.0,0.0,0
12400,3,45,0.0,8.0,0.0,0.0,0
12401,3,109,0.0,8.0,0.0,0.0,0
12402,20,41,0.0,8.0,0.0,0.0,0
12403,20,106,0.0,8.0,0.0,0.0,0
12404,28,2,0.0,8.0,0.0,0.0,0
12405,28,5,0.0,8.0,0.0,0.0,0
12406,3,2,0.0,6.0,0.0,0.0,0
12407,3,5,0.0,6.0,0.0,0.0,0
12408,3,45,0.0,6.0,0.0,0.0,0
12409,3,109,0.0,6.0,0.0,0.0,0
12410,20,5,0.0,6.0,0.0,0.0,0
12411,20,41,0.0,6.0,0.0,0.0,0
12412,28,5,0.0,6.0,0.0,0.0,0
12413,28,45,0.0,6.0,0.0,0.0,0
12414,3,2,0.0,5.0,0.0,0.0,0
12415,3,5,0.0,5.0,0.0,0.0,0
12416,3,109,0.0,5.0,0.0,0.0,0
12417,20,5,0.0,5.0,0.0,0.0,0
12418,28,2,0.0,5.0,0.0,0.0,0
12419,3,2,0.0,3.0,0.0,0.0,0
12420,3,5,0.0,3.0,0.0,0.0,0
12421,3,45,0.0,3.0,0.0,0.0,0
12422,3,109,0.0,3.0,0.0,0.0,0
12423,20,41,0.0,3.0,0.0,0.0,0
12424,28,2,0.0,3.0,0.0,0.0,0
12425,3,5,0.0,3.0,0.0,0.0,1
12426,3,45,0.0,3.0,0.0,0.0,1
12427,3,109,0.0,3.0,0.0,0.0,1
12428,20,5,0.0,3.0,0.0,0.0,1
12429,20,41,0.0,3.0,0.0,0.0,1
12430,28,2,0.0,3.0,0.0,0.0,1
12431,28,5,0.0,3.0,0.0,0.0,1
12432,28,45,0.0,3.0,0.0,0.0,1
12433,3,5,3.0,0.0,0.0,0.0,1
12434,3,45,3.0,0.0,0.0,0.0,1
12435,3,109,3.0,0.0,0.0,0.0,1
12436,20,5,3.0,0.0,0.0,0.0,1
12437,20,41,3.0,0.0,0.0,0.0,1
12438,20,74,3.0,0.0,0.0,0.0,1
12439,28,2,3.0,0.0,0.0,0.0,1
12440,28,5,3.0,0.0,0.0,0.0,1
12441,28,45,3.0,0.0,0.0,0.0,1
12442,3,5,12.0,0.0,0.0,0.0,0
12443,3,45,12.0,0.0,0.0,0.0,0
12444,3,109,12.0,0.0,0.0,0.0,0
12445,20,5,12.0,0.0,0.0,0.0,0
12446,20,41,12.0,0.0,0.0,0.0,0
12447,28,2,12.0,0.0,0.0,0.0,0
12448,28,5,12.0,0.0,0.0,0.0,0
12449,28,45,12.0,0.0,0.0,0.0,0
12450,3,2,15.0,0.0,0.0,0.0,0
12451,3,5,15.0,0.0,0.0,0.0,0
12452,3,45,15.0,0.0,0.0,0.0,0
12453,3,109,15.0,0.0,0.0,0.0,0
12454,20,41,15.0,0.0,0.0,0.0,0
12455,28,2,15.0,0.0,0.0,0.0,0
12456,28,5,15.0,0.0,0.0,0.0,0
12457,28,45,15.0,0.0,0.0,0.0,0
12458,3,2,8.0,0.0,0.09,0.0,0
12459,3,5,8.0,0.0,0.09,0.0,0
12460,3,109,8.0,0.0,0.09,0.0,0
12461,20,41,8.0,0.0,0.09,0.0,0
12462,20,74,8.0,0.0,0.09,0.0,0
12463,28,2,8.0,0.0,0.09,0.0,0
12464,28,5,8.0,0.0,0.09,0.0,0
12465,28,45,8.0,0.0,0.09,0.0,0
12466,3,2,10.0,0.0,0.0,0.0,0
12467,3,5,10.0,0.0,0.0,0.0,0
12468,3,109,10.0,0.0,0.0,0.0,0
12469,20,41,10.0,0.0,0.0,0.0,0
12470,20,74,10.0,0.0,0.0,0.0,0
12471,28,2,10.0,0.0,0.0,0.0,0
12472,3,5,11.0,0.0,0.0,0.0,0
12473,3,45,11.0,0.0,0.0,0.0,0
12474,3,109,11.0,0.0,0.0,0.0,0
12475,20,5,11.0,0.0,0.0,0.0,0
12476,20,41,11.0,0.0,0.0,0.0,0
12477,20,106,11.0,0.0,0.0,0.0,0
12478,28,2,11.0,0.0,0.0,0.0,0
12479,28,5,11.0,0.0,0.0,0.0,0
12480,28,45,11.0,0.0,0.0,0.0,0
12481,3,2,12.0,0.0,0.0,0.0,1
12482,3,45,12.0,0.0,0.0,0.0,1
12483,20,5,12.0,0.0,0.0,0.0,1
12484,20,41,12.0,0.0,0.0,0.0,1
12485,20,106,12.0,0.0,0.0,0.0,1
12486,28,2,12.0,0.0,0.0,0.0,1
12487,28,5,12.0,0.0,0.0,0.0,1
12488,3,2,14.0,0.0,0.0,0.0,1
12489,3,109,14.0,0.0,0.0,0.0,1
12490,20,41,14.0,0.0,0.0,0.0,1
12491,20,74,14.0,0.0,0.0,0.0,1
12492,28,2,14.0,0.0,0.0,0.0,1
12493,3,2,13.0,0.0,0.31,0.0,0
12494,3,45,13.0,0.0,0.31,0.0,0
12495,3,109,13.0,0.0,0.31,0.0,0
12496,20,41,13.0,0.0,0.31,0.0,0
12497,20,74,13.0,0.0,0.31,0.0,0
12498,28,5,13.0,0.0,0.31,0.0,0
12499,28,45,13.0,0.0,0.31,0.0,0
12500,3,2,8.0,0.0,0.0,0.0,0
12501,3,45,8.0,0.0,0.0,0.0,0
12502,3,109,8.0,0.0,0.0,0.0,0
12503,20,41,8.0,0.0,0.0,0.0,0
12504,28,2,8.0,0.0,0.0,0.0,0
12505,28,5,8.0,0.0,0.0,0.0,0
12506,28,45,8.0,0.0,0.0,0.0,0
12507,3,2,10.0,0.0,0.0,0.0,0
12508,3,5,10.0,0.0,0.0,0.0,0
12509,3,45,10.0,0.0,0.0,0.0,0
12510,20,5,10.0,0.0,0.0,0.0,0
12511,20,41,10.0,0.0,0.0,0.0,0
12512,28,2,10.0,0.0,0.0,0.0,0
12513,28,5,10.0,0.0,0.0,0.0,0
12514,28,45,10.0,0.0,0.0,0.0,0
12515,3,2,10.0,0.0,0.48,0.0,0
12516,3,45,10.0,0.0,0.48,0.0,0
12517,3,109,10.0,0.0,0.48,0.0,0
12518,20,5,10.0,0.0,0.48,0.0,0
12519,20,74,10.0,0.0,0.48,0.0,0
12520,28,5,10.0,0.0,0.48,0.0,0
12521,28,45,10.0,0.0,0.48,0.0,0
12522,3,2,7.0,0.0,0.0,0.0,0
12523,3,5,7.0,0.0,0.0,0.0,0
12524,3,45,7.0,0.0,0.0,0.0,0
12525,3,109,7.0,0.0,0.0,0.0,0
12526,20,41,7.0,0.0,0.0,0.0,0
12527,20,74,7.0,0.0,0.0,0.0,0
12528,20,106,7.0,0.0,0.0,0.0,0
12529,28,2,7.0,0.0,0.0,0.0,0
12530,28,5,7.0,0.0,0.0,0.0,0
12531,28,45,7.0,0.0,0.0,0.0,0
12532,3,2,16.0,0.0,0.0,0.0,1
12533,3,45,16.0,0.0,0.0,0.0,1
12534,3,109,16.0,0.0,0.0,0.0,1
12535,20,41,16.0,0.0,0.0,0.0,1
12536,20,74,16.0,0.0,0.0,0.0,1
12537,28,2,16.0,0.0,0.0,0.0,1
12538,28,5,16.0,0.0,0.0,0.0,1
12539,28,45,16.0,0.0,0.0,0.0,1
12540,3,2,17.0,0.0,0.0,0.0,1
12541,3,5,17.0,0.0,0.0,0.0,1
12542,3,45,17.0,0.0,0.0,0.0,1
12543,3,109,17.0,0.0,0.0,0.0,1
12544,20,41,17.0,0.0,0.0,0.0,1
12545,28,2,17.0,0.0,0.0,0.0,1
12546,28,5,17.0,0.0,0.0,0.0,1
12547,28,45,17.0,0.0,0.0,0.0,1
12548,3,2,18.0,0.0,0.0,0.0,0
12549,3,5,18.0,0.0,0.0,0.0,0
12550,3,109,18.0,0.0,0.0,0.0,0
12551,20,5,18.0,0.0,0.0,0.0,0
12552,20,41,18.0,0.0,0.0,0.0,0
12553,28,2,18.0,0.0,0.0,0.0,0
12554,28,5,18.0,0.0,0.0,0.0,0
12555,28,45,18.0,0.0,0.0,0.0,0
